Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-11-19,BHARTIARTL,EQ,333.95,335.15,341.0,332.2,339.15,339.55,336.77,1787205,60188169440000.0,31883,995641,0.5571
2015-11-20,BHARTIARTL,EQ,339.55,338.55,344.35,334.0,340.05,341.35,338.59,2087013,70664719385000.0,25888,942419,0.4516
2015-11-23,BHARTIARTL,EQ,341.35,341.6,346.2,336.95,339.0,339.0,341.14,1934436,65992303770000.01,50522,939042,0.4854
2015-11-24,BHARTIARTL,EQ,339.0,339.5,345.7,335.15,342.0,341.55,340.39,2597651,88421538880000.0,46088,1365809,0.5258
2015-11-26,BHARTIARTL,EQ,341.55,342.0,345.65,340.05,342.0,342.15,342.35,7324230,250744238855000.03,59321,4264056,0.5822
2015-11-27,BHARTIARTL,EQ,342.15,343.9,344.75,339.35,342.05,342.2,341.91,1315880,44991347115000.0,15175,581831,0.4422
2015-11-30,BHARTIARTL,EQ,342.2,343.0,344.0,333.2,334.85,334.35,335.2,6408570,214815748025000.0,89167,4912474,0.7665000000000001
2015-12-01,BHARTIARTL,EQ,334.35,335.95,335.95,321.45,323.8,322.75,324.94,8163924,265277056419999.97,117510,5241773,0.6421
2015-12-02,BHARTIARTL,EQ,322.75,325.3,325.55,316.45,323.25,322.9,320.55,6132838,196590636185000.0,53497,2906560,0.4739
2015-12-03,BHARTIARTL,EQ,322.9,322.0,326.5,318.5,320.0,319.55,322.6,3973225,128176600445000.0,44197,2632050,0.6624
2015-12-04,BHARTIARTL,EQ,319.55,318.0,322.5,317.15,321.7,321.3,320.52,2651126,84972744815000.0,26960,1580102,0.596
2015-12-07,BHARTIARTL,EQ,321.3,321.3,324.0,318.65,320.6,320.1,320.07,2420069,77459556670000.0,25320,1631312,0.6741
2015-12-08,BHARTIARTL,EQ,320.1,320.0,320.45,315.1,317.0,317.85,318.21,4137318,131655430634999.98,29704,3342595,0.8079000000000001
2015-12-09,BHARTIARTL,EQ,317.85,317.25,317.5,308.1,312.05,310.85,310.78,4676095,145321692245000.0,52271,3181098,0.6803
2015-12-10,BHARTIARTL,EQ,310.85,313.9,314.45,308.5,313.0,312.65,311.98,2109887,65824609429999.99,38421,1236361,0.5860000000000001
2015-12-11,BHARTIARTL,EQ,312.65,315.0,315.0,307.5,309.8,309.55,310.59,2123322,65948615535000.0,30008,1488335,0.7009000000000001
2015-12-14,BHARTIARTL,EQ,309.55,307.0,311.0,304.15,306.0,306.15,306.41,3448481,105663640095000.0,40215,2184259,0.6334000000000001
2015-12-15,BHARTIARTL,EQ,306.15,306.15,310.0,304.6,309.5,309.2,308.69,2364423,72988264090000.0,52878,1437898,0.6081000000000001
2015-12-16,BHARTIARTL,EQ,309.2,311.0,321.95,309.55,321.75,320.35,318.64,4134516,131744168545000.0,54612,2854178,0.6903
2015-12-17,BHARTIARTL,EQ,320.35,321.0,324.3,320.05,322.0,322.4,322.21,3605149,116161648940000.02,49181,2834919,0.7864
2015-12-18,BHARTIARTL,EQ,322.4,322.3,323.4,318.0,321.0,319.05,319.74,4095659,130953011059999.98,37559,3158710,0.7712000000000001
2015-12-21,BHARTIARTL,EQ,319.05,319.45,323.25,317.0,320.7,320.9,320.16,2978983,95375563170000.0,29330,2055157,0.6899
2015-12-22,BHARTIARTL,EQ,320.9,321.0,327.3,320.2,323.0,323.2,324.25,3339358,108278183345000.0,41340,2275352,0.6814
2015-12-23,BHARTIARTL,EQ,323.2,326.0,332.85,324.2,332.45,332.35,329.65,3587112,118248213475000.0,45773,2526627,0.7044
2015-12-24,BHARTIARTL,EQ,332.35,332.25,339.75,328.65,337.75,338.45,335.17,2576348,86352409915000.0,46952,1697121,0.6587000000000001
2015-12-28,BHARTIARTL,EQ,338.45,337.25,338.0,330.0,330.55,331.75,332.71,3007130,100051101625000.0,22959,2162644,0.7192000000000001
2015-12-29,BHARTIARTL,EQ,331.75,332.9,336.25,330.5,335.0,335.25,334.47,2513363,84065689240000.0,30798,1623393,0.6459
2015-12-30,BHARTIARTL,EQ,335.25,339.0,339.35,332.05,332.1,333.1,335.54,1555673,52198901700000.0,16626,807264,0.5189
2015-12-31,BHARTIARTL,EQ,333.1,334.0,341.75,332.45,338.0,340.4,338.27,2952266,99865557080000.0,28762,1711228,0.5796
2016-01-01,BHARTIARTL,EQ,340.4,339.95,344.0,337.65,339.1,340.5,341.08,1250268,42643693125000.0,15479,237766,0.1902
2016-01-04,BHARTIARTL,EQ,340.5,338.0,338.95,321.0,327.05,326.8,328.57,3152751,103590940955000.0,50468,1468377,0.4657
2016-01-05,BHARTIARTL,EQ,326.8,327.0,328.75,321.0,323.65,323.45,323.6,2118958,68569486745000.01,37635,1109647,0.5236999999999999
2016-01-06,BHARTIARTL,EQ,323.45,325.9,332.5,319.65,321.25,322.2,327.09,2414140,78962979225000.0,45941,903445,0.37420000000000003
2016-01-07,BHARTIARTL,EQ,322.2,320.9,325.8,316.6,319.0,322.35,321.51,2825774,90851729490000.0,35423,840285,0.2974
2016-01-08,BHARTIARTL,EQ,322.35,324.3,324.95,318.5,324.15,323.85,322.17,1801868,58050470110000.0,36723,889099,0.49340000000000006
2016-01-11,BHARTIARTL,EQ,323.85,321.0,324.0,314.7,322.0,321.15,319.5,2519730,80506295970000.0,37151,1439988,0.5715
2016-01-12,BHARTIARTL,EQ,321.15,322.0,325.45,313.6,316.0,315.4,316.11,2940261,92945406700000.0,46574,1897072,0.6452
2016-01-13,BHARTIARTL,EQ,315.4,321.0,322.55,302.05,309.0,308.6,311.17,4546017,141458717545000.0,53612,2433309,0.5353
2016-01-14,BHARTIARTL,EQ,308.6,306.9,312.0,300.5,309.0,308.75,306.48,3274522,100356949865000.0,54535,1869612,0.5710000000000001
2016-01-15,BHARTIARTL,EQ,308.75,311.7,311.7,303.1,307.9,306.1,306.0,3219918,98529263520000.0,35851,2258757,0.7015000000000001
2016-01-18,BHARTIARTL,EQ,306.1,307.8,308.7,293.85,300.95,300.25,300.53,4122977,123909592875000.0,58356,2424497,0.588
2016-01-19,BHARTIARTL,EQ,300.25,301.8,312.4,298.4,311.0,310.3,306.85,3341662,102538393020000.0,49374,1934530,0.5789
2016-01-20,BHARTIARTL,EQ,310.3,308.5,313.85,302.8,310.85,309.6,307.34,5073820,155939119265000.0,47740,3220674,0.6348
2016-01-21,BHARTIARTL,EQ,309.6,313.0,313.4,303.65,309.0,309.3,307.64,3084225,94881976765000.0,38647,1690724,0.5482
2016-01-22,BHARTIARTL,EQ,309.3,311.1,311.2,291.55,299.4,298.7,297.66,5321085,158388853390000.0,86447,2609307,0.4904
2016-01-25,BHARTIARTL,EQ,298.7,299.85,300.95,292.55,297.3,297.5,296.65,3136094,93033463505000.0,53165,1385799,0.44189999999999996
2016-01-27,BHARTIARTL,EQ,297.5,297.5,299.5,291.8,293.8,297.8,296.89,5087567,151043391385000.0,47615,3501484,0.6881999999999999
2016-01-28,BHARTIARTL,EQ,297.8,294.3,295.85,288.35,289.0,291.4,292.19,6381357,186454389345000.0,44964,4091546,0.6412000000000001
2016-01-29,BHARTIARTL,EQ,291.4,289.4,297.3,282.3,293.0,289.9,287.82,6645497,191273812305000.0,81872,3560571,0.5357999999999999
2016-02-01,BHARTIARTL,EQ,289.9,292.2,298.0,291.2,297.0,296.6,294.88,3988413,117608533240000.02,52659,2480705,0.622
2016-02-02,BHARTIARTL,EQ,296.6,296.6,304.0,295.7,302.3,302.2,302.03,4333890,130894677950000.0,46332,3007937,0.6940999999999999
2016-02-03,BHARTIARTL,EQ,302.2,300.7,301.8,296.15,300.4,299.8,298.55,4716217,140804804105000.0,40356,3492051,0.7404000000000001
2016-02-04,BHARTIARTL,EQ,299.8,303.8,305.8,301.6,303.55,304.25,303.66,3074313,93353966395000.0,24969,2026529,0.6592
2016-02-05,BHARTIARTL,EQ,304.25,302.1,308.5,302.05,307.0,307.2,305.91,2385945,72988931005000.0,30078,1492624,0.6256
2016-02-08,BHARTIARTL,EQ,307.2,308.35,313.5,305.6,312.4,311.0,311.01,2481260,77169048925000.0,22405,1554233,0.6264000000000001
2016-02-09,BHARTIARTL,EQ,311.0,309.0,313.95,307.0,313.25,312.25,311.68,2835306,88371991120000.0,50937,1598288,0.5637
2016-02-10,BHARTIARTL,EQ,312.25,311.0,314.95,308.5,311.5,311.3,310.77,9174821,285123721555000.0,37374,7877676,0.8586
2016-02-11,BHARTIARTL,EQ,311.3,305.0,315.5,304.45,312.0,308.7,310.78,5876839,182642385705000.0,53365,4092322,0.6962999999999999
2016-02-12,BHARTIARTL,EQ,308.7,312.5,330.0,307.5,327.15,324.55,316.74,3649561,115596794315000.02,63310,1636203,0.4483
2016-02-15,BHARTIARTL,EQ,324.55,328.55,329.9,316.45,318.7,318.9,319.83,5061087,161866763620000.0,57288,2823803,0.5579
2016-02-16,BHARTIARTL,EQ,318.9,322.35,324.9,313.75,316.0,315.3,319.67,2623523,83865946115000.0,29074,1485521,0.5662
2016-02-17,BHARTIARTL,EQ,315.3,313.5,321.6,308.6,320.25,319.55,313.34,3582126,112242818455000.0,35549,2202463,0.6148
2016-02-18,BHARTIARTL,EQ,319.55,323.0,323.1,316.05,322.0,321.2,319.16,2315365,73896924085000.0,22198,1322869,0.5713
2016-02-19,BHARTIARTL,EQ,321.2,320.5,327.95,316.75,325.05,326.05,325.14,5373117,174702957500000.0,51331,4298984,0.8001
2016-02-22,BHARTIARTL,EQ,326.05,324.5,334.9,322.0,328.3,329.1,330.15,3113993,102807138225000.0,37254,2070057,0.6648000000000001
2016-02-23,BHARTIARTL,EQ,329.1,333.0,333.0,318.1,322.9,321.3,324.98,4900675,159259916815000.0,71210,3395909,0.6929000000000001
2016-02-24,BHARTIARTL,EQ,321.3,318.15,325.55,317.65,323.2,323.95,322.46,2274192,73334107435000.0,32974,1307216,0.5748
2016-02-25,BHARTIARTL,EQ,323.95,324.95,325.45,318.0,321.75,322.55,321.89,8613286,277250249585000.0,49204,6858103,0.7962
2016-02-26,BHARTIARTL,EQ,322.55,324.85,324.85,317.0,318.0,317.95,319.13,6367019,203189750510000.0,44513,5284826,0.8300000000000001
2016-02-29,BHARTIARTL,EQ,317.95,317.0,322.35,313.05,316.7,315.5,316.58,3594778,113802631280000.0,50007,2038671,0.5671
2016-03-01,BHARTIARTL,EQ,315.5,315.55,322.3,310.25,319.6,320.7,318.94,4353551,138851877100000.0,35892,3399763,0.7809
2016-03-02,BHARTIARTL,EQ,320.7,322.0,327.75,321.0,327.4,326.35,323.94,2964861,96042325285000.0,43715,1786376,0.6025
2016-03-03,BHARTIARTL,EQ,326.35,328.4,334.95,324.0,333.3,333.4,332.01,2942607,97698741120000.0,35504,1722775,0.5855
2016-03-04,BHARTIARTL,EQ,333.4,332.0,336.65,327.1,331.7,329.25,331.27,1953836,64724906379999.99,36041,799422,0.4092
2016-03-08,BHARTIARTL,EQ,329.25,329.5,334.0,326.75,332.2,331.5,330.7,2157320,71342113260000.0,31213,1452124,0.6731
2016-03-09,BHARTIARTL,EQ,331.5,329.05,335.85,328.3,335.0,334.6,332.73,3091469,102862903530000.0,25181,2395399,0.7748
2016-03-10,BHARTIARTL,EQ,334.6,332.05,338.7,331.0,338.7,336.3,333.56,1656083,55239665129999.99,15352,983258,0.5937
2016-03-11,BHARTIARTL,EQ,336.3,335.0,338.8,334.0,337.25,337.25,335.74,2720156,91326015000000.0,27916,2018362,0.742
2016-03-14,BHARTIARTL,EQ,337.25,335.15,342.0,331.8,340.8,340.75,337.49,2373050,80088655605000.0,34632,1409494,0.594
2016-03-15,BHARTIARTL,EQ,340.75,340.0,344.5,336.0,343.7,342.9,342.28,2081414,71243152305000.0,32344,1223839,0.588
2016-03-16,BHARTIARTL,EQ,342.9,341.25,344.8,335.4,340.0,338.5,338.61,3931205,133114180465000.02,34767,3007510,0.765
2016-03-17,BHARTIARTL,EQ,338.5,341.3,351.7,338.05,342.75,340.75,346.99,6449118,223774930869999.97,55911,4313541,0.6689
2016-03-18,BHARTIARTL,EQ,340.75,345.8,348.25,340.05,345.0,344.3,343.6,3561683,122380022065000.02,32093,2259654,0.6344
2016-03-21,BHARTIARTL,EQ,344.3,345.0,355.0,343.2,351.0,353.65,352.16,2535611,89293051060000.0,46147,1381103,0.5447
2016-03-22,BHARTIARTL,EQ,353.65,354.9,356.7,344.65,351.3,350.9,349.08,3988349,139225194550000.0,62010,2068707,0.5186999999999999
2016-03-23,BHARTIARTL,EQ,350.9,352.0,361.4,352.0,355.65,358.2,358.28,4611410,165215681025000.0,71214,3063723,0.6644
2016-03-28,BHARTIARTL,EQ,358.2,358.9,361.0,346.85,351.15,349.8,352.33,4173356,147038791910000.0,69139,3006375,0.7204
2016-03-29,BHARTIARTL,EQ,349.8,347.0,357.75,346.05,353.6,354.5,352.04,3671058,129236025415000.02,48768,2498513,0.6806
2016-03-30,BHARTIARTL,EQ,354.5,355.0,359.25,351.1,352.9,353.8,354.04,3811564,134945321020000.0,78292,2566409,0.6733
2016-03-31,BHARTIARTL,EQ,353.8,353.5,356.65,346.55,349.4,350.8,351.93,7144216,251427718015000.0,64084,5225460,0.7314
2016-04-01,BHARTIARTL,EQ,350.8,350.2,350.2,332.2,335.95,335.45,336.75,4071134,137094759850000.0,85387,1899175,0.46649999999999997
2016-04-04,BHARTIARTL,EQ,335.45,335.55,350.9,335.55,348.95,348.5,343.74,3095605,106407204060000.0,41393,1144824,0.36979999999999996
2016-04-05,BHARTIARTL,EQ,348.5,346.5,346.5,329.05,330.3,330.5,334.13,4767509,159296064830000.0,54080,2852467,0.5982999999999999
2016-04-06,BHARTIARTL,EQ,330.5,333.45,339.55,331.55,335.0,334.5,335.54,2737206,91843663800000.0,45425,1331170,0.4863
2016-04-07,BHARTIARTL,EQ,334.5,336.1,336.3,329.25,331.0,331.25,331.74,2177209,72227390130000.0,27247,1199311,0.5508
2016-04-08,BHARTIARTL,EQ,331.25,331.95,337.4,325.6,335.0,334.6,330.7,2090508,69133787940000.0,35889,741622,0.35479999999999995
2016-04-11,BHARTIARTL,EQ,334.6,341.45,350.0,341.0,347.4,348.25,346.62,4077524,141334065335000.0,47532,1646424,0.40380000000000005
2016-04-12,BHARTIARTL,EQ,348.25,348.2,352.5,344.15,350.0,350.1,349.15,2784511,97222106575000.0,43756,1450489,0.5209
2016-04-13,BHARTIARTL,EQ,350.1,351.05,364.5,349.6,351.2,351.25,354.88,5961256,211554602185000.0,83133,3436509,0.5765
2016-04-18,BHARTIARTL,EQ,351.25,355.05,363.0,352.2,360.0,359.4,356.29,2549108,90823152570000.0,36344,1476429,0.5792
2016-04-20,BHARTIARTL,EQ,359.4,364.0,364.35,354.1,357.1,356.65,358.19,2929869,104945736730000.0,61554,1495307,0.5104
2016-04-21,BHARTIARTL,EQ,356.65,357.85,359.0,351.0,356.05,357.25,354.15,1999186,70801159110000.0,44938,1086038,0.5432
2016-04-22,BHARTIARTL,EQ,357.25,351.0,357.95,349.75,353.5,353.1,353.75,1315980,46553190405000.0,20155,520018,0.39520000000000005
2016-04-25,BHARTIARTL,EQ,353.1,354.3,364.0,354.3,358.95,358.95,359.88,3092288,111283787475000.0,36678,1565536,0.5063000000000001
2016-04-26,BHARTIARTL,EQ,358.95,357.45,363.8,355.4,361.1,360.4,359.86,2348466,84511567080000.0,38494,1274496,0.5427000000000001
2016-04-27,BHARTIARTL,EQ,360.4,365.0,381.4,362.15,373.95,373.05,373.71,7767551,290282405640000.0,104635,2856050,0.3677
2016-04-28,BHARTIARTL,EQ,373.05,383.45,385.0,370.5,371.85,372.7,376.55,9027610,339931114950000.0,120542,4620754,0.5118
2016-04-29,BHARTIARTL,EQ,372.7,371.85,372.6,360.5,364.1,363.6,364.58,4876927,177802008435000.0,67395,3127971,0.6414
2016-05-02,BHARTIARTL,EQ,363.6,363.0,364.5,356.4,358.0,357.8,358.77,1572749,56426057365000.0,18097,702090,0.4464
2016-05-03,BHARTIARTL,EQ,357.8,358.0,370.5,358.0,366.0,368.35,366.7,3919783,143740218965000.0,48154,1860239,0.4746
2016-05-04,BHARTIARTL,EQ,368.35,365.95,369.25,359.3,361.2,361.45,363.16,1697313,61639589210000.0,31367,546902,0.3222
2016-05-05,BHARTIARTL,EQ,361.45,362.5,366.0,351.65,354.85,354.4,357.03,2140529,76423893335000.0,40578,813411,0.38
2016-05-06,BHARTIARTL,EQ,354.4,357.0,364.45,354.4,359.5,359.1,359.83,2880488,103647288835000.0,34180,1395615,0.48450000000000004
2016-05-09,BHARTIARTL,EQ,359.1,360.25,367.9,358.2,367.5,366.8,363.78,1866271,67891590940000.0,21193,989676,0.5303
2016-05-10,BHARTIARTL,EQ,366.8,367.5,369.3,360.35,369.0,368.85,365.96,2642844,96717257500000.0,42502,1594256,0.6032000000000001
2016-05-11,BHARTIARTL,EQ,368.85,364.5,377.45,357.0,359.15,358.9,365.71,4791361,175226707705000.0,54418,1327357,0.277
2016-05-12,BHARTIARTL,EQ,358.9,363.0,363.55,355.7,362.7,362.1,360.62,2905943,104793734330000.0,55809,1436057,0.49420000000000003
2016-05-13,BHARTIARTL,EQ,362.1,362.0,362.0,353.0,355.5,354.9,355.16,3610466,128231009350000.0,34729,2087126,0.5781000000000001
2016-05-16,BHARTIARTL,EQ,354.9,355.0,356.15,342.85,355.2,353.45,348.65,2700321,94146626125000.0,34783,1160526,0.42979999999999996
2016-05-17,BHARTIARTL,EQ,353.45,356.0,359.0,348.6,351.55,351.2,353.09,2478092,87499305780000.0,33371,1239389,0.5001
2016-05-18,BHARTIARTL,EQ,351.2,350.0,352.6,347.25,350.95,351.25,349.9,2182531,76366472885000.0,32299,1192012,0.5462
2016-05-19,BHARTIARTL,EQ,351.25,351.25,352.8,343.4,345.0,344.8,346.19,2470460,85524107160000.0,28743,1520380,0.6154000000000001
2016-05-20,BHARTIARTL,EQ,344.8,345.9,346.5,339.3,342.15,341.95,342.53,3784752,129639977015000.02,38775,2109975,0.5575
2016-05-23,BHARTIARTL,EQ,341.95,346.7,348.75,341.5,346.0,345.85,345.84,1660748,57436060665000.0,24063,892400,0.5373
2016-05-24,BHARTIARTL,EQ,345.85,345.9,346.95,341.8,345.6,345.15,344.46,2067119,71204721105000.0,32899,1332060,0.6444
2016-05-25,BHARTIARTL,EQ,345.15,347.1,352.5,347.0,351.7,351.65,350.73,1944422,68196866120000.01,32084,1210646,0.6226
2016-05-26,BHARTIARTL,EQ,351.65,352.0,356.0,347.75,350.75,352.85,353.24,4752719,167883333755000.0,56604,3703237,0.7792
2016-05-27,BHARTIARTL,EQ,352.85,352.95,357.6,349.55,353.0,351.25,353.35,2772151,97953341475000.0,57798,1899926,0.6854000000000001
2016-05-30,BHARTIARTL,EQ,351.25,353.1,357.2,352.25,356.3,355.9,355.01,2564704,91050146085000.0,33764,2035770,0.7938
2016-05-31,BHARTIARTL,EQ,355.9,356.9,357.0,347.15,354.1,351.4,351.56,21884214,769365150575000.0,127062,19361145,0.8847
2016-06-01,BHARTIARTL,EQ,351.4,353.55,364.35,352.3,363.95,363.25,359.33,2777337,99798358595000.0,31303,1675614,0.6033
2016-06-02,BHARTIARTL,EQ,363.25,361.35,368.0,359.8,365.5,366.2,365.34,2347471,85762530345000.0,56006,1357242,0.5782
2016-06-03,BHARTIARTL,EQ,366.2,365.0,365.7,355.35,356.95,358.15,359.5,3314283,119146983330000.0,36309,2165579,0.6534000000000001
2016-06-06,BHARTIARTL,EQ,358.15,357.0,359.05,347.2,348.6,348.75,351.32,4744743,166694635840000.0,48532,3612600,0.7614000000000001
2016-06-07,BHARTIARTL,EQ,348.75,348.75,352.1,347.3,349.55,349.15,349.68,4022603,140661279925000.0,64414,3120003,0.7756000000000001
2016-06-08,BHARTIARTL,EQ,349.15,355.6,358.25,351.6,352.5,352.65,355.11,2391937,84940954330000.0,44840,1100102,0.45990000000000003
2016-06-09,BHARTIARTL,EQ,352.65,355.5,356.4,349.8,350.5,351.25,352.65,1396930,49263219080000.0,21293,733019,0.5246999999999999
2016-06-10,BHARTIARTL,EQ,351.25,349.7,353.55,347.6,351.0,351.1,351.24,1965285,69027833829999.99,31313,1170615,0.5956
2016-06-13,BHARTIARTL,EQ,351.1,348.3,350.5,341.55,342.05,342.4,345.06,1965043,67806076110000.0,47109,1283048,0.6529
2016-06-14,BHARTIARTL,EQ,342.4,343.2,344.5,337.35,342.65,342.65,340.6,3026950,103097879495000.0,46706,2020885,0.6676000000000001
2016-06-15,BHARTIARTL,EQ,342.65,348.0,352.85,347.0,351.55,351.9,351.21,2937711,103174594370000.0,31131,1749346,0.5955
2016-06-16,BHARTIARTL,EQ,351.9,351.55,351.95,341.25,346.05,346.5,345.45,2355893,81384242420000.0,38113,1247535,0.5295000000000001
2016-06-17,BHARTIARTL,EQ,346.5,348.0,358.9,344.45,357.8,357.0,353.09,5039991,177955149220000.0,70350,3610265,0.7162999999999999
2016-06-20,BHARTIARTL,EQ,357.0,356.0,366.0,353.8,363.5,364.5,361.62,2889376,104485398405000.0,41444,1782610,0.617
2016-06-21,BHARTIARTL,EQ,364.5,362.25,364.7,360.15,362.35,362.2,362.31,1455994,52752294750000.0,29416,801666,0.5506000000000001
2016-06-22,BHARTIARTL,EQ,362.2,363.95,367.0,360.85,362.65,363.05,364.23,2162737,78773245465000.0,36738,1146198,0.53
2016-06-23,BHARTIARTL,EQ,363.05,364.7,365.75,362.0,364.55,364.8,363.71,1266933,46079343625000.0,22991,647784,0.5113000000000001
2016-06-24,BHARTIARTL,EQ,364.8,357.0,360.0,348.7,354.5,355.85,353.24,2203750,77844886810000.0,49819,1091991,0.4955
2016-06-27,BHARTIARTL,EQ,355.85,354.0,357.95,349.75,351.0,351.15,351.83,2430919,85527191065000.0,41696,1218325,0.5012
2016-06-28,BHARTIARTL,EQ,351.15,352.35,358.5,351.8,357.1,357.1,356.64,3191711,113830344840000.02,67189,1823475,0.5713
2016-06-29,BHARTIARTL,EQ,357.1,358.5,360.3,354.25,355.85,356.2,357.4,2225253,79530476495000.0,39192,1532192,0.6885
2016-06-30,BHARTIARTL,EQ,356.2,358.0,370.0,355.45,364.0,366.8,363.65,3674149,133609111790000.02,45742,2285070,0.6219
2016-07-01,BHARTIARTL,EQ,366.8,365.8,372.85,362.65,367.0,368.35,369.79,2620663,96908376305000.0,38208,1552894,0.5926
2016-07-04,BHARTIARTL,EQ,368.35,370.55,375.9,368.9,374.0,373.35,373.1,1672423,62398787650000.0,25448,925575,0.5534
2016-07-05,BHARTIARTL,EQ,373.35,374.0,374.0,363.6,365.65,365.9,366.9,1405904,51582474675000.0,37654,635828,0.4523
2016-07-07,BHARTIARTL,EQ,365.9,365.0,371.3,362.65,363.05,363.35,367.81,2348712,86387516010000.0,59402,1424406,0.6065
2016-07-08,BHARTIARTL,EQ,363.35,360.75,362.25,353.0,355.0,355.05,355.12,1574377,55908622585000.0,40395,717629,0.4558
2016-07-11,BHARTIARTL,EQ,355.05,365.9,365.9,358.05,360.5,359.85,361.22,2196825,79354106995000.0,21037,1014349,0.4617
2016-07-12,BHARTIARTL,EQ,359.85,362.4,364.5,360.0,363.8,363.3,362.6,1201581,43569727570000.0,22658,579665,0.48240000000000005
2016-07-13,BHARTIARTL,EQ,363.3,365.9,365.95,359.1,363.9,363.7,362.14,1450574,52531690490000.0,29852,826376,0.5697
2016-07-14,BHARTIARTL,EQ,363.7,363.6,367.7,361.85,366.8,366.95,366.06,989099,36207300360000.0,16608,420375,0.425
2016-07-15,BHARTIARTL,EQ,366.95,365.4,379.95,365.4,378.75,378.9,374.59,2536815,95026732730000.0,40994,1277472,0.5036
2016-07-18,BHARTIARTL,EQ,378.9,379.7,380.0,361.05,362.55,362.65,369.78,3238034,119737127475000.0,49503,1277402,0.3945
2016-07-19,BHARTIARTL,EQ,362.65,359.05,368.2,357.6,365.3,364.3,363.55,3201786,116400374470000.0,83128,1623480,0.5071
