Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-24,LUPIN,EQ,864.6,866.0,870.95,858.2,870.95,868.4,865.46,701634,60723557004999.99,18164,165224,0.23550000000000001
2019-01-25,LUPIN,EQ,868.4,870.0,879.4,855.1,865.0,865.05,865.84,1345215,116473729975000.0,41678,351992,0.26170000000000004
2019-01-28,LUPIN,EQ,865.05,849.15,870.65,844.3,865.0,865.25,862.38,2416180,208366715365000.0,61437,707030,0.2926
2019-01-29,LUPIN,EQ,865.25,863.7,875.0,855.0,862.4,860.65,866.31,1468995,127260549920000.0,29635,639344,0.43520000000000003
2019-01-30,LUPIN,EQ,860.65,861.0,872.5,861.0,868.0,866.9,867.58,930968,80768727630000.0,38013,404443,0.4344
2019-01-31,LUPIN,EQ,866.9,868.15,885.95,866.0,875.2,875.7,876.93,2347389,205850375465000.0,57274,1123289,0.47850000000000004
2019-02-01,LUPIN,EQ,875.7,879.7,888.0,870.3,881.0,883.1,880.12,1032450,90867587690000.0,31961,242526,0.2349
2019-02-04,LUPIN,EQ,883.1,882.95,888.65,848.55,849.5,855.9,865.7,1352120,117053417040000.02,42972,304840,0.2255
2019-02-05,LUPIN,EQ,855.9,855.5,855.5,830.35,835.8,837.7,840.48,1344930,113038809700000.0,34159,306538,0.2279
2019-02-06,LUPIN,EQ,837.7,838.0,851.5,805.0,847.5,842.1,830.5,6429178,533942269195000.0,124456,848261,0.1319
2019-02-07,LUPIN,EQ,842.1,832.0,844.55,810.4,822.85,822.8,823.64,3613894,297654436380000.0,77649,566187,0.1567
2019-02-08,LUPIN,EQ,822.8,822.0,836.3,805.1,834.75,830.75,820.67,2050927,168313452935000.0,41277,343061,0.1673
2019-02-11,LUPIN,EQ,830.75,821.5,829.75,808.0,820.0,820.5,819.05,1689390,138369904030000.0,37774,218713,0.1295
2019-02-12,LUPIN,EQ,820.5,822.55,824.75,806.25,812.8,810.95,815.89,1711425,139634064815000.02,56119,750135,0.43829999999999997
2019-02-13,LUPIN,EQ,810.95,816.0,820.0,782.55,791.0,791.4,794.8,2906224,230986916825000.0,68752,860559,0.2961
2019-02-14,LUPIN,EQ,791.4,793.05,812.0,790.5,808.65,810.2,803.91,1848763,148624813960000.0,40718,691388,0.374
2019-02-15,LUPIN,EQ,810.2,809.0,809.95,767.1,774.0,774.75,779.62,2939666,229181636655000.03,76039,1142811,0.38880000000000003
2019-02-18,LUPIN,EQ,774.75,778.1,785.0,760.5,773.0,770.9,770.34,2332485,179680453670000.0,69292,977968,0.4193
2019-02-19,LUPIN,EQ,770.9,776.0,776.0,761.1,762.2,763.1,765.79,1382541,105873358740000.0,36138,452373,0.3272
2019-02-20,LUPIN,EQ,763.1,766.0,768.45,752.6,762.9,762.65,762.29,1452620,110731544845000.0,37237,525254,0.3616
2019-02-21,LUPIN,EQ,762.65,760.55,772.0,755.0,770.2,769.8,761.68,1554032,118366907625000.0,29812,540006,0.34750000000000003
2019-02-22,LUPIN,EQ,769.8,771.95,782.65,767.05,774.5,777.7,775.14,1503832,116568522015000.02,40223,360844,0.2399
2019-02-25,LUPIN,EQ,777.7,778.0,784.8,770.5,776.0,777.45,778.07,1069147,83187464375000.0,22703,338909,0.317
2019-02-26,LUPIN,EQ,777.45,777.0,781.0,764.1,775.0,776.1,772.92,1303086,100718253560000.0,36421,333335,0.25579999999999997
2019-02-27,LUPIN,EQ,776.1,778.0,787.0,765.0,765.05,768.0,774.88,1370928,106230105925000.0,36676,407660,0.2974
2019-02-28,LUPIN,EQ,768.0,765.05,773.5,761.05,766.0,763.75,765.24,2419997,185188917240000.0,64841,974240,0.4026
2019-03-01,LUPIN,EQ,763.75,771.2,790.55,768.45,790.55,786.6,777.59,2349879,182725293125000.0,35836,1154049,0.4911
2019-03-05,LUPIN,EQ,786.6,791.55,791.6,778.1,785.2,784.6,784.37,1220769,95753032890000.0,32625,312043,0.2556
2019-03-06,LUPIN,EQ,784.6,786.0,794.6,781.05,787.5,789.05,788.1,1395812,110004106355000.0,34828,441158,0.3161
2019-03-07,LUPIN,EQ,789.05,788.0,803.5,785.3,792.0,792.0,796.68,1852651,147597246660000.0,42480,577371,0.3116
2019-03-08,LUPIN,EQ,792.0,797.9,799.8,775.35,776.0,779.15,790.53,1971916,155886252165000.0,42651,472530,0.2396
2019-03-11,LUPIN,EQ,779.15,780.8,797.0,779.25,794.85,795.3,790.13,1413263,111666750350000.0,35897,478417,0.3385
2019-03-12,LUPIN,EQ,795.3,794.55,810.8,794.55,800.7,800.6,803.84,2029769,163161942210000.0,47684,663074,0.32670000000000005
2019-03-13,LUPIN,EQ,800.6,802.0,805.45,757.0,765.0,763.3,776.2,3638081,282386076175000.0,72381,1378315,0.3789
2019-03-14,LUPIN,EQ,763.3,757.6,782.0,755.5,765.95,764.2,767.1,3897827,299003105400000.0,70236,855849,0.21960000000000002
2019-03-15,LUPIN,EQ,764.2,767.0,789.6,767.0,786.0,785.15,777.49,3651344,283886837445000.0,52116,2036288,0.5577000000000001
2019-03-18,LUPIN,EQ,785.15,762.2,762.85,740.0,753.9,754.2,751.01,4929178,370187880625000.0,104448,630094,0.1278
2019-03-19,LUPIN,EQ,754.2,753.9,765.8,751.5,755.7,755.05,759.65,1909056,145021349380000.0,43625,378273,0.1981
2019-03-20,LUPIN,EQ,755.05,758.0,759.9,747.05,755.5,753.4,752.27,1204781,90632207635000.0,29900,340663,0.2828
2019-03-22,LUPIN,EQ,753.4,755.0,758.0,740.25,743.8,743.2,748.31,1414802,105870635890000.0,61124,505116,0.35700000000000004
2019-03-25,LUPIN,EQ,743.2,743.8,745.95,727.0,731.0,729.05,733.1,2523406,184991869645000.0,51078,1317476,0.5221
2019-03-26,LUPIN,EQ,729.05,733.0,738.65,731.15,734.65,734.8,734.49,1444465,106093895645000.0,31894,632892,0.43810000000000004
2019-03-27,LUPIN,EQ,734.8,735.5,740.85,722.3,723.95,723.7,731.61,1881343,137640533815000.02,85164,676798,0.3597
2019-03-28,LUPIN,EQ,723.7,728.8,733.0,719.8,728.0,724.85,724.94,2916948,211460633445000.0,54710,1446012,0.49570000000000003
2019-03-29,LUPIN,EQ,724.85,731.0,745.45,730.0,738.95,739.6,738.97,2556737,188934826705000.0,58952,1120633,0.43829999999999997
2019-04-01,LUPIN,EQ,739.6,740.0,771.0,740.0,766.3,766.2,760.94,3236300,246261817660000.0,73574,1107023,0.3421
2019-04-02,LUPIN,EQ,766.2,767.0,783.65,759.05,776.5,777.75,775.15,2666766,206713496800000.0,62199,864531,0.32420000000000004
2019-04-03,LUPIN,EQ,777.75,776.5,789.8,769.85,772.0,773.6,779.62,2585485,201568951460000.0,54561,933498,0.3611
2019-04-04,LUPIN,EQ,773.6,775.9,792.5,771.0,790.0,789.05,781.93,1267750,99129758135000.0,33624,322470,0.2544
2019-04-05,LUPIN,EQ,789.05,793.75,798.15,782.05,788.0,788.35,789.69,1350218,106625266720000.0,29107,261082,0.19340000000000002
2019-04-08,LUPIN,EQ,788.35,788.0,802.0,785.35,792.15,792.65,793.59,1883664,149484778050000.0,46126,658705,0.3497
2019-04-09,LUPIN,EQ,792.65,795.0,813.4,790.2,810.15,810.75,804.55,2248850,180930606800000.0,59164,535492,0.23809999999999998
2019-04-10,LUPIN,EQ,810.75,810.5,817.5,799.05,805.2,804.75,808.04,1951096,157656724330000.0,43926,417878,0.21420000000000003
2019-04-11,LUPIN,EQ,804.75,805.0,812.7,802.5,811.1,809.35,807.52,877285,70842462180000.0,25230,131470,0.1499
2019-04-12,LUPIN,EQ,809.35,811.95,836.0,811.0,834.45,832.75,829.26,4350085,360736856065000.0,125678,1304350,0.2998
2019-04-15,LUPIN,EQ,832.75,830.0,834.2,825.3,832.05,831.6,829.06,776744,64396462350000.0,18032,149869,0.1929
2019-04-16,LUPIN,EQ,831.6,834.1,844.5,826.4,831.35,832.95,836.18,1338479,111920894109999.98,39823,312297,0.23329999999999998
2019-04-18,LUPIN,EQ,832.95,833.0,837.6,820.95,835.8,835.8,831.58,1120493,93177455390000.0,30053,327223,0.292
2019-04-22,LUPIN,EQ,835.8,831.6,837.9,826.85,828.0,831.65,833.32,1088049,90669026155000.0,43633,323860,0.2977
2019-04-23,LUPIN,EQ,831.65,836.0,871.0,836.0,864.0,867.6,861.13,4467214,384683893320000.0,115271,960219,0.21489999999999998
2019-04-24,LUPIN,EQ,867.6,838.5,867.6,835.0,863.5,864.25,856.02,2961143,253478962915000.0,62745,401982,0.1358
2019-04-25,LUPIN,EQ,864.25,860.0,874.9,853.1,873.1,869.2,865.8,2087687,180751199740000.0,51728,557579,0.2671
2019-04-26,LUPIN,EQ,869.2,869.2,881.35,861.25,866.3,868.35,871.52,1756524,153084419775000.0,40828,421987,0.2402
2019-04-30,LUPIN,EQ,868.35,868.35,875.15,863.0,871.5,872.05,868.91,884555,76859629635000.0,29731,246097,0.2782
2019-05-02,LUPIN,EQ,872.05,870.0,884.0,867.0,877.0,877.2,878.1,936068,82195705085000.0,28089,199443,0.21309999999999998
2019-05-03,LUPIN,EQ,877.2,880.0,880.8,864.8,866.35,870.8,869.83,848496,73804422390000.0,29992,180396,0.2126
2019-05-06,LUPIN,EQ,870.8,852.05,870.45,852.05,865.4,867.45,860.91,849572,73140574675000.0,21347,241674,0.2845
2019-05-07,LUPIN,EQ,867.45,869.0,870.8,851.55,856.4,854.7,860.98,793964,68359071910000.0,25136,265515,0.3344
2019-05-08,LUPIN,EQ,854.7,850.0,858.8,844.0,848.55,850.95,852.07,926036,78905049940000.0,23433,378516,0.4087
2019-05-09,LUPIN,EQ,850.95,847.0,868.0,835.0,866.05,865.0,853.81,1349553,115225811815000.02,26309,352388,0.2611
2019-05-10,LUPIN,EQ,865.0,867.0,867.0,831.45,833.0,835.9,846.35,1590833,134640004715000.02,42038,449567,0.2826
2019-05-13,LUPIN,EQ,835.9,833.0,835.0,783.1,803.0,800.25,812.53,1594702,129574087495000.0,31252,333573,0.20920000000000002
2019-05-14,LUPIN,EQ,800.25,796.5,817.75,794.5,807.5,810.4,806.38,1569711,126577687334999.98,49384,512879,0.32670000000000005
2019-05-15,LUPIN,EQ,810.4,810.0,819.45,768.2,779.05,782.15,797.01,4169535,332314758545000.0,83336,510027,0.1223
2019-05-16,LUPIN,EQ,782.15,766.05,788.75,736.4,774.0,782.6,760.7,10072198,766188023770000.0,188367,2389488,0.2372
2019-05-17,LUPIN,EQ,782.6,771.0,773.0,746.3,753.5,753.15,758.02,2931867,222240107105000.03,64346,522501,0.1782
2019-05-20,LUPIN,EQ,753.15,770.0,770.8,746.05,757.0,759.55,755.86,1925792,145563614490000.0,39595,389928,0.2025
2019-05-21,LUPIN,EQ,759.55,756.0,776.5,745.0,746.45,747.4,759.78,1976172,150146190745000.0,53662,430508,0.21780000000000002
2019-05-22,LUPIN,EQ,747.4,748.0,760.95,741.65,760.0,757.2,754.11,1557588,117459163534999.98,48176,426248,0.2737
2019-05-23,LUPIN,EQ,757.2,763.55,768.0,747.0,748.0,749.95,759.03,1332580,101146595355000.0,55363,392082,0.2942
2019-05-24,LUPIN,EQ,749.95,747.0,766.15,747.0,762.0,763.3,760.73,762430,58000484015000.0,16542,210045,0.2755
2019-05-27,LUPIN,EQ,763.3,742.55,755.9,720.0,745.1,743.3,738.18,3299637,243571296350000.0,69274,674068,0.2043
2019-05-28,LUPIN,EQ,743.3,749.0,754.65,742.05,744.0,743.7,745.52,1658011,123607496840000.02,58596,761322,0.45920000000000005
2019-05-29,LUPIN,EQ,743.7,741.0,748.95,730.0,732.3,732.55,740.62,2456808,181956696055000.0,45963,1519199,0.6184000000000001
2019-05-30,LUPIN,EQ,732.55,735.0,745.8,734.0,745.0,744.0,740.02,1478014,109376623495000.0,39073,601626,0.4071
2019-05-31,LUPIN,EQ,744.0,746.5,749.0,737.55,744.8,745.55,744.48,1198282,89210114215000.0,34669,449868,0.3754
2019-06-03,LUPIN,EQ,745.55,748.4,749.65,741.2,745.0,745.25,745.26,987180,73570597175000.0,30527,428358,0.4339
2019-06-04,LUPIN,EQ,745.25,746.7,755.0,738.3,740.75,740.1,743.23,811822,60337382015000.0,27935,202695,0.2497
2019-06-06,LUPIN,EQ,740.1,747.85,751.0,730.0,732.0,732.3,738.82,1094898,80893391610000.0,28103,312789,0.2857
2019-06-07,LUPIN,EQ,732.3,728.0,737.0,713.05,726.7,730.2,728.06,1378460,100360321790000.0,30743,250953,0.1821
2019-06-10,LUPIN,EQ,730.2,730.1,734.5,721.8,725.0,727.55,725.97,1022190,74207924310000.0,44941,350035,0.34240000000000004
2019-06-11,LUPIN,EQ,727.55,729.9,730.9,722.0,729.0,728.6,727.5,921515,67039925220000.01,30824,308321,0.3346
2019-06-12,LUPIN,EQ,728.6,728.0,730.0,722.15,725.1,726.3,725.61,914347,66345767965000.0,24359,298738,0.32670000000000005
2019-06-13,LUPIN,EQ,726.3,725.0,729.5,705.05,719.9,720.8,716.62,1483612,106318635075000.0,35827,434518,0.2929
2019-06-14,LUPIN,EQ,720.8,723.0,725.9,710.0,723.25,723.2,718.86,1364037,98054701220000.0,27987,521572,0.3824
2019-06-17,LUPIN,EQ,723.2,720.0,720.0,705.0,705.05,706.95,711.48,1427590,101570372450000.0,34888,440064,0.3027
2019-06-18,LUPIN,EQ,706.95,708.7,714.0,705.1,705.95,709.0,709.61,976987,69328266310000.0,33243,303217,0.2998
2019-06-19,LUPIN,EQ,709.0,710.9,712.0,697.2,703.4,703.8,704.39,1393451,98153220290000.0,43594,545105,0.3912
2019-06-20,LUPIN,EQ,703.8,705.0,715.5,702.9,714.1,713.95,711.27,1044962,74324780685000.0,38048,450007,0.43060000000000004
2019-06-21,LUPIN,EQ,713.95,715.0,726.5,707.8,712.8,712.8,715.94,1844959,132088313575000.0,57227,604205,0.3275
2019-06-24,LUPIN,EQ,712.8,731.0,742.5,725.0,732.1,732.8,733.8,2572927,188800833565000.0,77610,531343,0.2065
2019-06-25,LUPIN,EQ,732.8,731.0,758.0,730.55,753.6,754.45,746.31,2389911,178361530555000.0,63036,1099964,0.46030000000000004
2019-06-26,LUPIN,EQ,754.45,754.0,773.55,750.95,766.65,768.7,764.78,2059502,157507500165000.0,84836,902393,0.43820000000000003
2019-06-27,LUPIN,EQ,768.7,767.25,774.75,754.15,765.0,765.7,765.24,2342429,179251320235000.0,71678,964784,0.4119
2019-06-28,LUPIN,EQ,765.7,770.0,790.0,751.05,753.0,754.75,769.45,3642873,280300299144999.97,77570,761948,0.20920000000000002
2019-07-01,LUPIN,EQ,754.75,758.0,774.0,758.0,771.65,772.15,767.01,1233570,94616529425000.0,25413,221299,0.1794
2019-07-02,LUPIN,EQ,772.15,773.0,776.0,754.65,758.85,761.0,763.22,981115,74880546300000.0,26337,151341,0.1543
2019-07-03,LUPIN,EQ,761.0,764.0,764.75,746.95,752.0,752.7,752.73,1312925,98827289470000.0,35862,427382,0.32549999999999996
2019-07-04,LUPIN,EQ,752.7,754.7,759.75,748.15,754.35,754.35,751.88,1594101,119856560100000.0,29372,885151,0.5553
2019-07-05,LUPIN,EQ,754.35,754.5,762.5,733.3,735.2,735.7,746.06,764023,57000692404999.99,22818,180643,0.2364
2019-07-08,LUPIN,EQ,735.7,725.0,740.65,725.0,733.75,734.1,735.03,964123,70865563485000.0,26762,256667,0.2662
2019-07-09,LUPIN,EQ,734.1,732.9,753.95,730.3,751.05,751.05,745.73,985434,73487030410000.0,26522,175086,0.1777
2019-07-10,LUPIN,EQ,751.05,755.25,762.0,748.0,761.9,760.15,756.71,1594455,120653471515000.02,37426,586733,0.368
2019-07-11,LUPIN,EQ,760.15,765.0,769.3,747.4,753.3,753.65,756.64,1589107,120238661715000.02,33578,519840,0.3271
2019-07-12,LUPIN,EQ,753.65,757.0,764.7,752.0,761.55,761.75,759.73,1166462,88619081345000.0,26961,186411,0.1598
2019-07-15,LUPIN,EQ,761.75,765.0,767.95,750.5,763.95,765.0,760.24,861865,65522078829999.99,34594,212936,0.24710000000000001
2019-07-16,LUPIN,EQ,765.0,763.95,782.0,760.6,779.0,779.55,772.94,1130950,87415385970000.0,28548,330937,0.2926
2019-07-17,LUPIN,EQ,779.55,779.95,782.65,768.0,769.05,771.95,773.98,783581,60647763785000.0,28282,188260,0.2403
2019-07-18,LUPIN,EQ,771.95,772.4,775.0,752.7,755.75,756.15,760.31,687673,52284147890000.0,23382,214185,0.3115
2019-07-19,LUPIN,EQ,756.15,758.0,763.0,742.15,747.0,747.35,748.69,796473,59631430229999.99,36997,255032,0.32020000000000004
2019-07-22,LUPIN,EQ,747.35,743.55,765.6,741.3,757.0,756.5,757.75,781442,59214008535000.0,20708,165021,0.21120000000000003
2019-07-23,LUPIN,EQ,756.5,760.0,765.9,751.2,756.0,756.45,760.02,1286784,97798013715000.0,27635,545267,0.42369999999999997
2019-07-24,LUPIN,EQ,756.45,756.45,757.8,733.55,737.7,738.1,740.75,970269,71872523290000.0,21000,324062,0.334
2019-07-25,LUPIN,EQ,738.1,741.8,777.7,736.55,771.0,773.05,768.68,2578623,198213786890000.0,64167,817275,0.3169
2019-07-26,LUPIN,EQ,773.05,770.0,780.0,761.0,775.9,777.3,771.85,1097292,84694955795000.0,28897,240816,0.2195
2019-07-29,LUPIN,EQ,777.3,772.0,775.55,753.0,763.9,762.25,762.87,1032123,78737919110000.0,30229,314121,0.3043
2019-07-30,LUPIN,EQ,762.25,763.1,795.0,748.05,758.9,752.6,780.64,3265104,254886739565000.0,73261,775381,0.23750000000000002
2019-07-31,LUPIN,EQ,752.6,753.9,772.45,751.0,766.05,764.8,761.73,1314423,100123781070000.0,36344,438795,0.33380000000000004
2019-08-01,LUPIN,EQ,764.8,764.0,773.0,746.65,757.0,759.05,755.95,1016301,76827373120000.0,24515,244968,0.24100000000000002
2019-08-02,LUPIN,EQ,759.05,756.55,775.7,749.1,768.25,767.3,764.29,1160643,88706539770000.0,40435,319681,0.2754
2019-08-05,LUPIN,EQ,767.3,760.4,771.15,741.1,755.2,756.7,755.49,1237328,93479151495000.0,28543,197859,0.15990000000000001
2019-08-06,LUPIN,EQ,756.7,756.0,771.0,742.5,750.0,750.85,755.13,1258835,95058673635000.0,43616,263904,0.2096
2019-08-07,LUPIN,EQ,750.85,750.6,786.4,748.05,776.9,781.9,769.95,3018916,232441116415000.0,73858,382755,0.1268
2019-08-08,LUPIN,EQ,781.9,785.8,791.4,750.4,761.0,760.95,766.57,3240635,248416540810000.0,64339,413332,0.1275
2019-08-09,LUPIN,EQ,760.95,769.6,771.9,755.05,758.5,758.7,762.23,1615690,123152865734999.98,43234,325183,0.2013
2019-08-13,LUPIN,EQ,758.7,758.0,762.0,746.0,747.5,748.25,751.87,1188441,89354977640000.0,29173,174496,0.1468
2019-08-14,LUPIN,EQ,748.25,747.0,749.8,722.05,734.0,734.3,730.51,1745944,127542572075000.0,37533,329458,0.1887
2019-08-16,LUPIN,EQ,734.3,734.0,734.6,722.25,727.5,729.3,727.38,1076059,78270445055000.0,31034,308376,0.2866
2019-08-19,LUPIN,EQ,729.3,729.3,749.4,727.5,732.95,732.0,739.91,1153038,85314259425000.0,31580,188863,0.1638
2019-08-20,LUPIN,EQ,732.0,736.55,742.25,728.25,736.2,736.15,735.4,923789,67935751770000.01,19396,136672,0.1479
2019-08-21,LUPIN,EQ,736.15,739.0,741.5,730.85,735.0,735.2,735.73,935198,68805650885000.0,15690,351904,0.3763
2019-08-22,LUPIN,EQ,735.2,735.3,746.0,730.55,736.0,737.35,740.07,1029795,76212335410000.0,27703,284097,0.2759
2019-08-23,LUPIN,EQ,737.35,736.0,745.0,711.55,739.0,738.65,729.28,1197914,87361696790000.0,30459,191151,0.15960000000000002
2019-08-26,LUPIN,EQ,738.65,745.0,757.8,735.0,754.5,747.2,748.36,1501240,112347159495000.0,50369,478397,0.31870000000000004
2019-08-27,LUPIN,EQ,747.2,750.95,755.9,735.85,741.0,738.85,742.79,1040863,77314109480000.0,36054,402792,0.387
2019-08-28,LUPIN,EQ,738.85,742.0,751.3,725.25,731.9,732.1,737.37,823769,60742474385000.0,24519,177284,0.2152
2019-08-29,LUPIN,EQ,732.1,739.0,740.45,728.55,734.65,735.05,733.58,775980,56924556450000.0,21621,243173,0.3134
2019-08-30,LUPIN,EQ,735.05,735.9,744.55,720.05,743.0,741.0,731.15,1509463,110364285615000.02,36759,538431,0.3567
2019-09-03,LUPIN,EQ,741.0,735.0,746.0,730.25,733.4,735.5,738.34,893057,65937712085000.0,21633,344789,0.3861
2019-09-04,LUPIN,EQ,735.5,738.0,744.8,728.3,742.0,741.95,737.28,1105451,81502378830000.0,29755,292130,0.2643
2019-09-05,LUPIN,EQ,741.95,745.85,769.9,741.0,766.1,765.35,760.71,2637041,200602442060000.0,68166,756177,0.2868
2019-09-06,LUPIN,EQ,765.35,769.2,774.65,757.0,772.1,773.0,768.43,1349319,103685675210000.0,27948,278594,0.2065
2019-09-09,LUPIN,EQ,773.0,772.0,778.65,764.5,765.5,766.7,770.09,929898,71610646970000.0,28182,188432,0.20260000000000003
2019-09-11,LUPIN,EQ,766.7,767.0,769.0,756.0,758.05,759.55,760.84,1101660,83818436170000.0,44349,427544,0.38810000000000006
2019-09-12,LUPIN,EQ,759.55,762.8,767.9,754.75,760.0,759.05,760.92,880238,66979017985000.0,18397,226382,0.2572
2019-09-13,LUPIN,EQ,759.05,762.4,766.0,753.6,764.5,764.1,760.65,519219,39494479990000.0,14065,102186,0.1968
2019-09-16,LUPIN,EQ,764.1,764.1,780.0,760.7,767.95,769.15,772.07,1522424,117541940505000.0,25185,461969,0.3034
2019-09-17,LUPIN,EQ,769.15,770.0,773.0,754.6,757.45,757.85,761.16,1174682,89411545230000.0,27891,440645,0.3751
2019-09-18,LUPIN,EQ,757.85,761.0,762.0,753.0,761.0,759.1,757.85,468504,35505499995000.0,10062,70335,0.1501
2019-09-19,LUPIN,EQ,759.1,760.25,762.75,733.75,742.0,741.25,743.79,2245346,167006310140000.0,46326,523572,0.23320000000000002
2019-09-20,LUPIN,EQ,741.25,747.7,758.85,734.15,757.0,756.3,750.07,2689710,201747449185000.0,75152,1459963,0.5428000000000001
2019-09-23,LUPIN,EQ,756.3,762.0,765.3,723.4,731.3,732.05,733.13,2252984,165173520820000.0,60279,1058736,0.46990000000000004
2019-09-24,LUPIN,EQ,732.05,735.0,746.4,731.05,738.05,739.25,740.44,1203386,89103022665000.0,28567,340403,0.2829
2019-09-25,LUPIN,EQ,739.25,738.9,740.0,727.3,729.1,731.4,732.25,610227,44683827425000.0,17459,122474,0.20070000000000002
2019-09-26,LUPIN,EQ,731.4,733.0,735.9,725.45,728.95,729.25,729.03,959289,69935250640000.0,30372,336467,0.3507
2019-09-27,LUPIN,EQ,729.25,726.1,734.2,714.65,717.9,717.25,722.35,1283523,92715238610000.0,36641,510972,0.3981
2019-09-30,LUPIN,EQ,717.25,720.0,720.0,702.05,715.55,715.7,710.02,1487570,105619876235000.0,65366,551262,0.37060000000000004
2019-10-01,LUPIN,EQ,715.7,716.0,726.25,700.5,702.55,703.1,711.73,1161131,82641720505000.0,62451,395523,0.3406
2019-10-03,LUPIN,EQ,703.1,693.0,707.0,676.85,700.8,701.2,692.7,2504322,173474311980000.0,65815,606531,0.2422
2019-10-04,LUPIN,EQ,701.2,702.0,708.5,684.1,685.2,686.5,695.77,1105641,76927675185000.0,31853,335749,0.3037
2019-10-07,LUPIN,EQ,686.5,689.05,690.85,646.3,663.65,667.6,669.21,2576192,172400288110000.0,61488,778480,0.30219999999999997
2019-10-09,LUPIN,EQ,667.6,664.9,685.0,660.0,683.1,682.1,673.47,1500671,101066326145000.0,29523,409303,0.2727
2019-10-10,LUPIN,EQ,682.1,680.0,698.8,676.85,690.55,690.95,690.32,1507716,104080726855000.0,37118,549781,0.36460000000000004
2019-10-11,LUPIN,EQ,690.95,692.65,704.0,683.0,702.5,701.65,694.08,1131255,78517838560000.0,29113,202792,0.1793
2019-10-14,LUPIN,EQ,701.65,704.0,720.4,697.3,715.3,716.4,709.53,1302216,92396448030000.0,22378,406280,0.312
2019-10-15,LUPIN,EQ,716.4,718.0,726.9,711.5,720.25,721.15,720.08,1438966,103616727685000.0,31842,531781,0.36960000000000004
2019-10-16,LUPIN,EQ,721.15,723.0,735.0,716.8,734.5,732.85,729.08,1140985,83187112140000.0,28851,405993,0.3558
2019-10-17,LUPIN,EQ,732.85,731.5,732.0,719.0,727.0,726.5,724.0,744122,53874678685000.0,20984,195782,0.2631
2019-10-18,LUPIN,EQ,726.5,726.5,746.15,722.85,739.8,739.1,735.44,1813831,133396113670000.0,34751,763181,0.4208
2019-10-22,LUPIN,EQ,739.1,738.9,748.35,733.95,744.8,745.85,743.52,712225,52955287140000.0,17121,186108,0.2613
2019-10-23,LUPIN,EQ,745.85,749.5,749.5,730.7,735.95,736.15,739.57,1362052,100733849910000.0,21241,684996,0.5029
2019-10-24,LUPIN,EQ,736.15,736.5,741.7,723.65,730.3,730.25,730.71,1003393,73318488145000.0,22244,355133,0.3539
2019-10-25,LUPIN,EQ,730.25,730.3,737.15,725.0,731.75,734.1,728.48,971238,70752417650000.0,11819,631720,0.6504000000000001
