Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-07-21,ADANIPORTS,EQ,221.4,222.0,226.35,219.8,223.1,223.2,223.5,5312623,118739765034999.98,55893,2477162,0.46630000000000005
2016-07-22,ADANIPORTS,EQ,223.2,223.0,225.95,221.6,225.25,225.35,224.88,3937731,88553237940000.0,32147,2198333,0.5583
2016-07-25,ADANIPORTS,EQ,225.35,226.3,227.45,224.15,227.25,226.15,226.02,4843432,109473357230000.0,30807,3427468,0.7077
2016-07-26,ADANIPORTS,EQ,226.15,227.0,229.45,222.15,224.3,224.4,227.12,3999228,90828722410000.0,66782,2126186,0.5316
2016-07-27,ADANIPORTS,EQ,224.4,226.0,229.45,223.55,228.25,228.7,227.21,3648076,82886682295000.0,23393,1602809,0.4394
2016-07-28,ADANIPORTS,EQ,228.7,229.8,231.55,224.4,225.5,225.25,227.8,4676659,106534089965000.0,42326,2962026,0.6334000000000001
2016-07-29,ADANIPORTS,EQ,225.25,227.95,233.5,226.15,232.65,232.4,229.79,4990407,114674211609999.98,73045,2779299,0.5569
2016-08-01,ADANIPORTS,EQ,232.4,234.45,236.25,225.85,228.5,228.55,231.85,3414966,79174919395000.0,42757,1459355,0.42729999999999996
2016-08-02,ADANIPORTS,EQ,228.55,230.0,231.7,223.8,225.0,224.65,228.45,2083401,47595778370000.0,25339,607349,0.2915
2016-08-03,ADANIPORTS,EQ,224.65,225.7,228.4,221.5,223.0,222.85,224.45,3212161,72095908205000.0,34887,1299769,0.4046
2016-08-04,ADANIPORTS,EQ,222.85,226.2,229.5,223.05,228.35,227.9,226.68,2779249,62999946729999.99,26115,1118362,0.40240000000000004
2016-08-05,ADANIPORTS,EQ,227.9,230.6,234.9,229.25,233.7,234.0,232.2,2112014,49041150025000.0,30266,850123,0.4025
2016-08-08,ADANIPORTS,EQ,234.0,235.5,241.4,234.05,240.5,240.65,237.68,3171611,75381552855000.0,32451,1107411,0.3492
2016-08-09,ADANIPORTS,EQ,240.65,241.0,242.9,234.8,239.0,239.75,239.04,7445154,177967011860000.0,53510,1513927,0.20329999999999998
2016-08-10,ADANIPORTS,EQ,239.75,244.5,261.25,244.15,257.6,258.45,254.87,19509517,497243612239999.94,151363,5137091,0.2633
2016-08-11,ADANIPORTS,EQ,258.45,258.5,259.75,251.1,254.0,253.5,255.82,4663215,119293737745000.0,50075,1997116,0.4283
2016-08-12,ADANIPORTS,EQ,253.5,254.3,261.0,251.2,258.0,258.25,256.11,8089419,207181030885000.0,48020,4748195,0.5870000000000001
2016-08-16,ADANIPORTS,EQ,258.25,259.6,274.6,258.3,273.7,273.55,269.63,15191371,409604009060000.0,101388,8940484,0.5885
2016-08-17,ADANIPORTS,EQ,273.55,274.0,276.35,265.2,265.9,267.65,271.29,11251645,305245022470000.0,97505,7580869,0.6738
2016-08-18,ADANIPORTS,EQ,267.65,268.3,277.0,267.95,274.55,275.45,274.94,9439270,259522020310000.0,78055,6720843,0.7120000000000001
2016-08-19,ADANIPORTS,EQ,275.45,274.9,277.9,270.15,273.0,273.05,273.64,3970921,108661364480000.0,43317,1959299,0.49340000000000006
2016-08-22,ADANIPORTS,EQ,273.05,274.4,279.7,268.65,271.1,270.55,272.43,3638085,99112410395000.0,67021,1072501,0.2948
2016-08-23,ADANIPORTS,EQ,270.55,271.7,276.15,270.1,272.8,272.5,272.45,4511269,122908309684999.98,28008,2349275,0.5208
2016-08-24,ADANIPORTS,EQ,272.5,273.8,273.8,268.55,270.2,270.1,270.37,3036313,82093926785000.0,26066,1628695,0.5364
2016-08-25,ADANIPORTS,EQ,270.1,271.5,271.5,260.1,262.3,261.75,262.93,8422383,221451037494999.97,46061,5056627,0.6004
2016-08-26,ADANIPORTS,EQ,261.75,262.95,263.2,255.1,256.5,257.7,257.97,4991512,128765417484999.98,55419,2283120,0.45740000000000003
2016-08-29,ADANIPORTS,EQ,257.7,253.45,263.35,247.55,263.05,262.6,256.66,6941895,178167734315000.0,59507,2443351,0.35200000000000004
2016-08-30,ADANIPORTS,EQ,262.6,264.55,265.4,260.1,263.35,262.95,262.83,2076344,54571688715000.0,28653,512383,0.2468
2016-08-31,ADANIPORTS,EQ,262.95,263.25,266.45,261.7,262.3,262.95,264.01,5047234,133250863365000.02,43526,3081097,0.6104999999999999
2016-09-01,ADANIPORTS,EQ,262.95,263.15,263.9,257.8,259.0,258.7,260.04,3552214,92371722255000.0,34813,1960205,0.5518
2016-09-02,ADANIPORTS,EQ,258.7,259.0,269.4,256.8,268.8,268.2,266.48,6194172,165059393890000.0,53801,2451465,0.3958
2016-09-06,ADANIPORTS,EQ,268.2,270.0,271.75,267.6,269.05,270.6,270.3,4376626,118300421080000.0,33556,2859613,0.6534000000000001
2016-09-07,ADANIPORTS,EQ,270.6,270.0,274.1,266.3,272.0,272.25,270.46,3506325,94830357830000.0,30937,1650001,0.4706
2016-09-08,ADANIPORTS,EQ,272.25,272.0,276.5,272.0,274.5,275.6,274.13,3257359,89294662795000.0,23430,1495212,0.459
2016-09-09,ADANIPORTS,EQ,275.6,274.95,275.5,270.1,272.2,272.2,272.99,2254000,61532780620000.01,33687,912572,0.40490000000000004
2016-09-12,ADANIPORTS,EQ,272.2,268.9,268.9,256.4,259.75,260.0,260.83,4089149,106657777905000.0,48474,2222540,0.5435
2016-09-14,ADANIPORTS,EQ,260.0,261.0,268.0,256.85,267.2,264.7,262.65,5183715,136148462370000.0,40863,2889820,0.5575
2016-09-15,ADANIPORTS,EQ,264.7,266.05,269.75,262.0,267.5,267.4,266.48,2969754,79138435405000.0,26640,1244739,0.4191
2016-09-16,ADANIPORTS,EQ,267.4,268.0,275.0,267.7,271.0,271.15,272.05,5596231,152246829440000.0,45907,3232204,0.5776
2016-09-19,ADANIPORTS,EQ,271.15,272.0,277.7,269.65,275.15,276.15,274.64,3949553,108469644305000.0,40833,2059615,0.5215
2016-09-20,ADANIPORTS,EQ,276.15,276.95,276.95,267.85,269.4,270.1,271.97,4084585,111087697959999.98,50831,2296118,0.5621
2016-09-21,ADANIPORTS,EQ,270.1,275.0,276.0,268.0,270.1,269.7,271.93,5226987,142137681300000.0,53506,2826730,0.5408
2016-09-22,ADANIPORTS,EQ,269.7,273.2,277.4,271.55,276.0,275.35,274.93,4923688,135365080850000.0,46503,2751349,0.5588000000000001
2016-09-23,ADANIPORTS,EQ,275.35,276.75,277.7,273.3,275.3,275.1,275.46,3066615,84472980600000.0,27365,1509402,0.4922
2016-09-26,ADANIPORTS,EQ,275.1,274.5,274.5,268.8,270.65,270.4,270.86,2817192,76307279805000.0,33302,1364613,0.4844
2016-09-27,ADANIPORTS,EQ,270.4,273.0,273.7,263.8,264.5,264.7,267.73,3623937,97021959825000.0,33994,1987631,0.5485
2016-09-28,ADANIPORTS,EQ,264.7,266.7,272.0,262.1,271.0,271.0,267.72,4450516,119149300615000.02,31887,2479755,0.5572
2016-09-29,ADANIPORTS,EQ,271.0,273.3,273.7,254.45,260.0,256.8,260.49,7369816,191978266185000.0,39800,3616809,0.4908
2016-09-30,ADANIPORTS,EQ,256.8,258.0,259.8,249.1,255.5,256.75,252.84,8404996,212514046110000.0,52041,4443752,0.5287
2016-10-03,ADANIPORTS,EQ,256.75,260.7,267.5,259.3,264.9,264.5,264.49,3775937,99868330315000.0,54378,1396409,0.36979999999999996
2016-10-04,ADANIPORTS,EQ,264.5,267.6,269.8,263.1,268.35,268.7,266.74,3083178,82241632230000.0,42922,1546854,0.5017
2016-10-05,ADANIPORTS,EQ,268.7,269.95,269.95,264.0,265.1,265.45,266.41,2157411,57475024679999.99,25509,952480,0.4415
2016-10-06,ADANIPORTS,EQ,265.45,267.0,267.6,261.2,264.5,264.9,265.21,3683355,97685712930000.0,29330,2042773,0.5546
2016-10-07,ADANIPORTS,EQ,264.9,267.4,268.2,262.35,267.8,266.85,265.59,3109737,82592985750000.0,20223,1658374,0.5333
2016-10-10,ADANIPORTS,EQ,266.85,268.95,268.95,263.15,264.0,264.0,264.96,4104061,108741101025000.0,33118,2768071,0.6745
2016-10-13,ADANIPORTS,EQ,264.0,263.3,263.3,248.1,251.65,251.1,254.23,5621911,142927046190000.0,65892,3405454,0.6057
2016-10-14,ADANIPORTS,EQ,251.1,252.0,256.2,251.25,254.2,254.35,253.95,2690365,68321652050000.0,49329,979756,0.3642
2016-10-17,ADANIPORTS,EQ,254.35,253.0,255.05,249.4,251.1,250.75,251.88,1657111,41739917200000.0,42751,414130,0.24989999999999998
2016-10-18,ADANIPORTS,EQ,250.75,251.55,269.0,251.55,268.05,267.0,260.49,4975655,129611438765000.02,48048,1505692,0.30260000000000004
2016-10-19,ADANIPORTS,EQ,267.0,269.0,273.4,262.8,271.0,271.6,269.02,4745567,127663987434999.98,47853,1053139,0.22190000000000001
2016-10-20,ADANIPORTS,EQ,271.6,272.85,286.4,268.7,285.2,285.25,280.65,7256284,203644733250000.0,62138,2095099,0.2887
2016-10-21,ADANIPORTS,EQ,285.25,286.0,288.25,281.65,284.6,285.75,285.24,4031821,115003371034999.98,42877,570568,0.14150000000000001
2016-10-24,ADANIPORTS,EQ,285.75,285.4,294.9,283.0,286.3,285.65,290.02,7433061,215576056810000.0,52323,1435643,0.1931
2016-10-25,ADANIPORTS,EQ,285.65,286.65,317.0,280.55,310.65,312.8,303.43,20614093,625496862900000.0,147420,2834741,0.1375
2016-10-26,ADANIPORTS,EQ,312.8,312.95,316.5,299.35,305.4,305.1,307.21,11974635,367878121875000.0,111689,4099495,0.3423
2016-10-27,ADANIPORTS,EQ,305.1,305.45,308.8,299.35,306.65,305.0,303.18,6866827,208188574290000.0,62289,2533441,0.3689
2016-10-28,ADANIPORTS,EQ,305.0,306.0,309.7,302.35,306.75,307.0,306.7,6175751,189410282385000.0,61223,3311858,0.5363
2016-10-30,ADANIPORTS,EQ,307.0,308.9,308.9,304.0,304.3,305.3,306.22,429360,13147762910000.0,4324,124527,0.29
2016-11-01,ADANIPORTS,EQ,305.3,307.0,308.0,301.45,305.0,305.15,305.21,5197221,158624531480000.0,48755,2722063,0.5238
2016-11-02,ADANIPORTS,EQ,305.15,300.0,304.15,297.15,301.5,299.9,300.66,4954922,148974875625000.0,77800,2260976,0.45630000000000004
2016-11-03,ADANIPORTS,EQ,299.9,299.7,301.9,287.1,288.65,288.2,294.07,5762076,169445625695000.0,49674,2370166,0.41130000000000005
2016-11-04,ADANIPORTS,EQ,288.2,289.0,291.85,284.25,288.0,287.7,288.36,6331988,182587375765000.0,83809,3822746,0.6037
2016-11-07,ADANIPORTS,EQ,287.7,298.3,298.3,290.8,292.25,293.5,292.85,4697049,137554470075000.0,49484,2792912,0.5946
2016-11-08,ADANIPORTS,EQ,293.5,295.7,295.7,286.5,290.5,289.85,289.21,4446596,128598392805000.0,42803,2470986,0.5557
2016-11-09,ADANIPORTS,EQ,289.85,268.0,283.0,260.9,282.1,282.4,275.1,7432798,204474434825000.0,46586,3289721,0.4426
2016-11-10,ADANIPORTS,EQ,282.4,289.0,297.15,286.0,293.5,294.55,293.6,4488690,131787547890000.02,48698,2198975,0.48990000000000006
2016-11-11,ADANIPORTS,EQ,294.55,288.0,293.0,272.85,280.5,276.75,281.2,4430411,124584431930000.0,63113,1963373,0.44320000000000004
2016-11-15,ADANIPORTS,EQ,276.75,280.7,280.7,258.0,265.3,266.65,266.5,4007163,106791213545000.0,46417,1649133,0.4115
2016-11-16,ADANIPORTS,EQ,266.65,271.0,275.0,260.9,264.9,265.25,265.84,3586045,95331934485000.0,41518,1835088,0.5117
2016-11-17,ADANIPORTS,EQ,265.25,267.0,269.4,262.2,265.0,264.6,265.15,2448535,64923023365000.0,35652,1299703,0.5307999999999999
2016-11-18,ADANIPORTS,EQ,264.6,265.0,266.3,256.8,262.1,261.9,262.48,2821119,74048747325000.0,25742,1507159,0.5342
2016-11-21,ADANIPORTS,EQ,261.9,262.05,265.0,245.15,258.65,255.7,253.5,4715918,119549824209999.98,52487,1826801,0.3874
2016-11-22,ADANIPORTS,EQ,255.7,257.0,263.2,257.0,261.15,260.8,260.29,4773262,124245149934999.98,49322,2752658,0.5767
2016-11-23,ADANIPORTS,EQ,260.8,263.95,264.7,258.1,262.8,263.7,261.96,4191100,109792022200000.0,38810,2446748,0.5838
2016-11-24,ADANIPORTS,EQ,263.7,263.7,263.7,256.15,257.5,257.7,259.1,4052569,105004072255000.0,32735,2186225,0.5395000000000001
2016-11-25,ADANIPORTS,EQ,257.7,260.0,266.0,255.75,266.0,265.05,262.91,3644381,95813401260000.0,39420,1465404,0.4021
2016-11-28,ADANIPORTS,EQ,265.05,266.95,274.5,264.15,273.4,272.75,268.53,5898358,158390599200000.0,45284,2777602,0.47090000000000004
2016-11-29,ADANIPORTS,EQ,272.75,275.0,280.0,267.6,277.2,276.9,275.49,4965658,136800139855000.0,60466,2543582,0.5122
2016-11-30,ADANIPORTS,EQ,276.9,278.9,281.9,276.25,276.7,277.9,279.34,4877016,136234280015000.02,54222,2679002,0.5493
2016-12-01,ADANIPORTS,EQ,277.9,280.0,280.35,271.7,274.65,275.1,275.18,2039195,56114941004999.99,20167,801986,0.3933
2016-12-02,ADANIPORTS,EQ,275.1,273.7,274.4,264.25,265.7,265.9,269.93,2854273,77045113705000.0,33213,1502752,0.5265
2016-12-05,ADANIPORTS,EQ,265.9,266.5,273.4,263.7,269.0,268.7,268.42,4802020,128895626895000.0,46234,1747270,0.3639
2016-12-06,ADANIPORTS,EQ,268.7,274.0,274.5,270.1,272.3,271.9,272.36,3001729,81755698055000.0,29404,1148712,0.38270000000000004
2016-12-07,ADANIPORTS,EQ,271.9,272.5,282.9,272.3,278.2,277.4,277.06,3768935,104423307075000.0,35152,1099416,0.2917
2016-12-08,ADANIPORTS,EQ,277.4,279.9,288.3,279.9,287.0,287.1,285.9,4172911,119304065909999.98,46207,1649217,0.39520000000000005
2016-12-09,ADANIPORTS,EQ,287.1,289.45,291.3,284.25,285.6,285.65,287.32,3130514,89947296190000.0,37841,1280786,0.40909999999999996
2016-12-12,ADANIPORTS,EQ,285.65,285.0,285.45,279.3,281.0,281.35,281.61,1781321,50163052505000.0,32335,820590,0.4607
2016-12-13,ADANIPORTS,EQ,281.35,281.4,287.2,278.45,287.0,286.0,284.02,2703309,76779794390000.0,37463,1308007,0.4839
2016-12-14,ADANIPORTS,EQ,286.0,287.45,288.35,282.1,283.85,283.85,284.05,2454540,69721961675000.0,37131,1340274,0.546
2016-12-15,ADANIPORTS,EQ,283.85,290.1,291.65,283.05,284.5,284.25,287.39,4952579,142331926255000.0,56248,1572575,0.3175
2016-12-16,ADANIPORTS,EQ,284.25,286.0,286.0,279.2,279.8,280.25,280.89,3752270,105396317095000.0,42993,2409180,0.6421
2016-12-19,ADANIPORTS,EQ,280.25,280.9,281.0,275.25,276.2,276.45,276.56,2479261,68566160545000.01,27144,1566673,0.6319
2016-12-20,ADANIPORTS,EQ,276.45,276.1,276.1,268.45,272.2,272.4,272.21,1657363,45114365500000.0,18713,604932,0.365
2016-12-21,ADANIPORTS,EQ,272.4,274.4,275.65,270.1,273.0,274.2,273.34,2500157,68338620690000.0,25068,1474458,0.5897
2016-12-22,ADANIPORTS,EQ,274.2,271.75,273.5,261.1,263.8,263.55,265.92,2771674,73704235015000.0,41986,1187635,0.42850000000000005
2016-12-23,ADANIPORTS,EQ,263.55,262.15,268.5,259.05,263.0,262.9,263.08,3336863,87787444520000.0,32572,1241539,0.37210000000000004
2016-12-26,ADANIPORTS,EQ,262.9,262.0,262.0,257.25,260.5,260.0,259.25,2684615,69599614585000.0,27359,1340827,0.4994
2016-12-27,ADANIPORTS,EQ,260.0,261.0,269.65,258.2,267.5,266.95,264.7,5604754,148359372445000.0,30630,3710098,0.662
2016-12-28,ADANIPORTS,EQ,266.95,267.9,271.85,267.1,267.55,268.5,268.96,3862488,103886630845000.0,32818,2287692,0.5922999999999999
2016-12-29,ADANIPORTS,EQ,268.5,268.0,268.1,262.65,264.1,264.65,264.43,4400374,116360794300000.0,35536,2554650,0.5806
2016-12-30,ADANIPORTS,EQ,264.65,265.0,271.15,264.4,267.45,268.45,267.86,3744173,100290618965000.0,32748,1938424,0.5177
2017-01-02,ADANIPORTS,EQ,268.45,269.8,276.9,267.0,274.0,273.8,270.73,2622173,70988990340000.0,20424,1165259,0.44439999999999996
2017-01-03,ADANIPORTS,EQ,273.8,275.2,277.7,272.05,274.0,273.95,274.98,2064823,56777994320000.01,21844,967184,0.46840000000000004
2017-01-04,ADANIPORTS,EQ,273.95,275.15,276.9,272.2,275.25,274.9,274.96,2741205,75372951530000.0,31041,1634460,0.5963
2017-01-05,ADANIPORTS,EQ,274.9,276.3,288.9,275.5,285.9,287.5,283.99,5997054,170309586450000.0,68394,2750478,0.4586
2017-01-06,ADANIPORTS,EQ,287.5,288.8,291.8,285.0,285.25,286.05,288.97,5651466,163309730730000.0,61136,3473423,0.6146
2017-01-09,ADANIPORTS,EQ,286.05,286.35,289.0,282.6,284.55,284.7,286.25,2877279,82361085825000.0,28297,1823327,0.6337
2017-01-10,ADANIPORTS,EQ,284.7,285.1,294.7,285.0,293.9,293.9,290.7,5779720,168015803290000.0,72020,3080245,0.5329
2017-01-11,ADANIPORTS,EQ,293.9,295.9,299.75,294.5,294.6,295.65,297.38,3323800,98841992305000.0,58742,1527096,0.4594
2017-01-12,ADANIPORTS,EQ,295.65,297.0,298.85,289.55,292.45,292.75,294.19,3420733,100635495415000.0,37961,1572996,0.4598
2017-01-13,ADANIPORTS,EQ,292.75,294.5,295.15,290.55,293.55,294.05,293.15,1699998,49835446825000.0,19650,560133,0.3295
2017-01-16,ADANIPORTS,EQ,294.05,294.7,302.95,292.4,301.25,300.65,299.4,3614730,108225654380000.0,44027,1348545,0.37310000000000004
2017-01-17,ADANIPORTS,EQ,300.65,302.45,302.45,292.6,294.9,294.85,295.71,2231245,65980249710000.0,23516,383954,0.1721
2017-01-18,ADANIPORTS,EQ,294.85,296.75,300.55,290.05,292.0,291.9,295.03,2613239,77097618730000.0,33590,913846,0.3497
2017-01-19,ADANIPORTS,EQ,291.9,292.1,297.5,292.0,295.15,295.35,295.21,2290542,67618477400000.0,26571,813303,0.35509999999999997
2017-01-20,ADANIPORTS,EQ,295.35,295.0,296.35,283.4,284.25,284.15,289.13,3279639,94822712340000.0,38077,1240308,0.37820000000000004
2017-01-23,ADANIPORTS,EQ,284.15,285.15,289.35,284.15,285.95,286.25,286.39,2261781,64775483325000.0,18406,716383,0.31670000000000004
2017-01-24,ADANIPORTS,EQ,286.25,287.0,294.95,286.0,294.9,293.15,291.16,1945278,56639326179999.99,23856,432805,0.2225
2017-01-25,ADANIPORTS,EQ,293.15,295.25,306.1,294.45,304.5,304.65,300.86,4477090,134698226920000.0,49029,1826751,0.408
2017-01-27,ADANIPORTS,EQ,304.65,305.0,308.95,302.1,304.0,303.95,305.2,3386640,103358997950000.0,44176,943358,0.2786
2017-01-30,ADANIPORTS,EQ,303.95,303.75,305.85,301.35,303.5,302.6,303.51,2241418,68030043954999.99,31135,968991,0.43229999999999996
2017-01-31,ADANIPORTS,EQ,302.6,303.5,305.95,292.5,293.7,293.35,298.19,3859712,115093691470000.0,61220,1935581,0.5015
2017-02-01,ADANIPORTS,EQ,293.35,295.55,306.0,293.65,304.3,304.6,300.25,3158512,94835857550000.0,44791,1135905,0.35960000000000003
2017-02-02,ADANIPORTS,EQ,304.6,305.45,308.6,301.2,302.7,304.15,305.2,3018242,92117352265000.0,51384,1139094,0.3774
2017-02-03,ADANIPORTS,EQ,304.15,304.55,311.25,301.7,304.3,303.55,305.85,3352462,102536434920000.0,33132,1381035,0.4119
2017-02-06,ADANIPORTS,EQ,303.55,305.85,311.0,302.6,308.65,309.2,307.26,2426463,74554686135000.0,31867,904359,0.37270000000000003
2017-02-07,ADANIPORTS,EQ,309.2,309.3,310.4,301.25,303.85,303.65,305.65,1803476,55122654450000.0,19676,565788,0.31370000000000003
2017-02-08,ADANIPORTS,EQ,303.65,306.05,306.9,299.0,305.05,305.55,303.9,1581009,48046915185000.0,16715,468983,0.29660000000000003
2017-02-09,ADANIPORTS,EQ,305.55,306.5,308.1,300.85,305.0,304.8,304.27,2032244,61835210895000.01,27929,900305,0.443
2017-02-10,ADANIPORTS,EQ,304.8,305.6,313.7,305.1,311.5,311.25,311.04,5313049,165255020400000.0,48394,2318284,0.4363
2017-02-13,ADANIPORTS,EQ,311.25,313.2,314.8,304.6,309.05,309.55,310.17,2291161,71064963510000.0,20377,429302,0.18739999999999998
2017-02-14,ADANIPORTS,EQ,309.55,310.0,315.9,305.25,306.15,307.0,311.7,6996004,218065900275000.0,67807,1604989,0.22940000000000002
2017-02-15,ADANIPORTS,EQ,307.0,308.1,313.5,297.0,299.85,299.95,304.79,4562477,139061108745000.0,60951,1275480,0.2796
2017-02-16,ADANIPORTS,EQ,299.95,300.0,303.0,294.0,299.55,298.6,298.4,2837571,84674396135000.0,37356,579430,0.20420000000000002
2017-02-17,ADANIPORTS,EQ,298.6,300.1,302.5,295.8,296.0,297.25,298.64,2264046,67613708115000.0,36622,618202,0.2731
2017-02-20,ADANIPORTS,EQ,297.25,298.2,302.9,296.1,300.0,300.3,300.4,1690844,50793123900000.0,19478,371531,0.2197
2017-02-21,ADANIPORTS,EQ,300.3,300.5,305.4,298.3,303.8,304.15,302.53,2559043,77418701195000.0,23958,608749,0.2379
2017-02-22,ADANIPORTS,EQ,304.15,305.0,306.5,297.45,299.9,300.3,301.71,3507421,105823894175000.0,51982,1023299,0.2918
2017-02-23,ADANIPORTS,EQ,300.3,300.35,303.4,295.8,297.0,297.25,298.14,6593433,196577786025000.0,33236,4599280,0.6976000000000001
2017-02-27,ADANIPORTS,EQ,297.25,297.0,300.7,295.0,296.9,296.65,297.41,2116155,62935519725000.0,31125,885577,0.41850000000000004
2017-02-28,ADANIPORTS,EQ,296.65,297.65,303.35,296.8,301.15,301.75,300.1,2570349,77136218395000.0,51423,1099315,0.4277
2017-03-01,ADANIPORTS,EQ,301.75,302.95,305.0,301.15,301.95,302.5,303.6,1892520,57455967220000.01,32302,743983,0.3931
2017-03-02,ADANIPORTS,EQ,302.5,303.75,305.7,292.0,293.75,293.85,299.84,2458242,73707238165000.0,39501,992856,0.40390000000000004
2017-03-03,ADANIPORTS,EQ,293.85,293.0,297.4,291.0,296.95,296.35,295.52,2871834,84867928860000.0,42269,1406720,0.48979999999999996
2017-03-06,ADANIPORTS,EQ,296.35,297.85,304.9,296.45,304.0,303.15,300.49,1877927,56429445340000.0,29453,839809,0.4472
2017-03-07,ADANIPORTS,EQ,303.15,303.0,309.4,301.95,309.0,308.25,306.77,4069985,124856195545000.0,61262,1377495,0.3385
2017-03-08,ADANIPORTS,EQ,308.25,308.25,309.0,300.85,307.0,306.5,305.34,2786117,85071850465000.0,52881,1275419,0.45780000000000004
2017-03-09,ADANIPORTS,EQ,306.5,306.5,306.5,299.7,300.25,300.9,301.56,2564963,77348875225000.0,48136,1173390,0.4575
2017-03-10,ADANIPORTS,EQ,300.9,302.45,306.0,297.05,298.0,298.8,300.59,2684711,80700899945000.0,44007,1101310,0.41020000000000006
2017-03-14,ADANIPORTS,EQ,298.8,305.65,311.2,304.1,309.0,309.25,307.0,5102357,156640760605000.0,85377,2740732,0.5372
2017-03-15,ADANIPORTS,EQ,309.25,308.0,313.8,308.0,310.25,310.3,311.38,4865596,151503993805000.0,64263,2473842,0.5084000000000001
2017-03-16,ADANIPORTS,EQ,310.3,312.0,327.35,311.5,325.25,325.7,322.08,7051972,227132410194999.97,83946,2285416,0.3241
2017-03-17,ADANIPORTS,EQ,325.7,326.8,328.9,321.3,324.85,325.4,325.17,6779619,220454221200000.0,99816,4082358,0.6022
2017-03-20,ADANIPORTS,EQ,325.4,327.05,329.8,324.7,325.0,325.45,326.37,4103266,133918139150000.0,38323,2296539,0.5597
2017-03-21,ADANIPORTS,EQ,325.45,325.0,327.3,320.05,326.0,325.75,323.24,2802311,90581933690000.0,29552,1527071,0.5449
2017-03-22,ADANIPORTS,EQ,325.75,321.9,324.8,319.35,323.85,323.65,322.43,2518171,81194045645000.0,40349,1271889,0.5051
2017-03-23,ADANIPORTS,EQ,323.65,324.0,327.0,322.1,325.3,325.6,325.18,3911142,127182184134999.98,37410,2489879,0.6365999999999999
2017-03-24,ADANIPORTS,EQ,325.6,327.2,327.8,321.7,322.5,323.25,324.24,4636734,150339604740000.0,56281,3389237,0.731
2017-03-27,ADANIPORTS,EQ,323.25,322.6,324.0,317.65,319.55,319.3,319.87,2353739,75290195740000.0,32005,1290332,0.5482
2017-03-28,ADANIPORTS,EQ,319.3,321.05,323.0,319.5,320.95,320.85,321.2,1760774,56555964670000.01,21323,936301,0.5318
2017-03-29,ADANIPORTS,EQ,320.85,321.15,322.0,316.8,321.5,321.0,319.53,4426029,141423453015000.0,29225,3121738,0.7053
2017-03-30,ADANIPORTS,EQ,321.0,321.9,341.9,320.55,341.0,339.3,335.19,9728166,326074562365000.0,91670,3532683,0.36310000000000003
2017-03-31,ADANIPORTS,EQ,339.3,342.0,342.7,336.0,340.9,339.6,339.02,3417463,115858216559999.98,38884,1243233,0.3638
2017-04-03,ADANIPORTS,EQ,339.6,340.6,343.9,338.75,342.95,342.1,341.37,2441776,83355549895000.0,31185,1240395,0.508
2017-04-05,ADANIPORTS,EQ,342.1,343.85,359.25,343.05,357.75,358.15,353.39,5947873,210192349700000.0,69614,1932843,0.325
2017-04-06,ADANIPORTS,EQ,358.15,355.75,358.6,351.1,356.5,356.65,353.84,3524928,124727793230000.0,40333,1855518,0.5264
2017-04-07,ADANIPORTS,EQ,356.65,352.25,353.35,345.55,348.05,347.15,349.15,4918075,171716624500000.0,47583,2472686,0.5028
2017-04-10,ADANIPORTS,EQ,347.15,348.05,353.85,346.05,352.9,352.15,350.75,2222773,77964591085000.0,20691,744399,0.33490000000000003
2017-04-11,ADANIPORTS,EQ,352.15,352.45,355.85,330.55,333.2,333.8,339.0,9397306,318573343030000.0,84576,4027947,0.4286
2017-04-12,ADANIPORTS,EQ,333.8,333.8,336.6,323.65,327.9,327.6,329.9,8100661,267241429175000.0,95623,4101433,0.5063000000000001
2017-04-13,ADANIPORTS,EQ,327.6,325.6,325.6,318.3,319.5,320.45,321.25,5730306,184087506960000.0,47289,3121971,0.5448
2017-04-17,ADANIPORTS,EQ,320.45,320.65,327.2,317.6,319.2,320.0,322.18,4219235,135933341340000.02,42707,1383111,0.32780000000000004
2017-04-18,ADANIPORTS,EQ,320.0,321.65,335.25,318.15,318.55,319.35,328.63,9315409,306128402165000.0,78663,2643328,0.2838
2017-04-19,ADANIPORTS,EQ,319.35,322.0,327.65,319.25,326.85,325.8,324.32,4403069,142799037310000.0,59133,1710217,0.3884
2017-04-20,ADANIPORTS,EQ,325.8,327.45,333.2,324.0,332.6,332.4,331.05,4439900,146984281150000.0,58211,1896546,0.4272
2017-04-21,ADANIPORTS,EQ,332.4,335.0,335.0,324.15,326.0,326.0,329.25,2517582,82892613730000.0,29665,831100,0.3301
2017-04-24,ADANIPORTS,EQ,326.0,328.15,334.2,327.25,332.15,331.0,331.79,5048373,167501268295000.0,40722,2475361,0.4903
2017-04-25,ADANIPORTS,EQ,331.0,332.5,333.1,326.5,330.9,331.35,330.45,4330049,143086225190000.0,72237,2507484,0.5791
2017-04-26,ADANIPORTS,EQ,331.35,332.45,333.9,318.0,322.65,323.5,325.67,4078479,132823304205000.0,54353,1565736,0.3839
2017-04-27,ADANIPORTS,EQ,323.5,325.15,328.9,321.15,325.0,322.5,323.82,2983463,96609122470000.0,38032,1489980,0.4994
2017-04-28,ADANIPORTS,EQ,322.5,324.8,328.45,321.6,326.5,327.7,325.82,1808460,58924063645000.01,20755,802362,0.4437
