Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-05-05,ACC,EQ,1126.8,1137.65,1168.45,1125.75,1145.0,1134.6,1149.83,2292647,263616377640000.0,66213,873452,0.381
2020-05-06,ACC,EQ,1134.6,1145.0,1190.0,1141.7,1182.85,1182.25,1169.92,2397643,280504502255000.03,64930,554503,0.2313
2020-05-07,ACC,EQ,1182.25,1178.9,1204.0,1147.05,1158.0,1152.65,1176.89,1390594,163657497210000.0,49094,171664,0.1234
2020-05-08,ACC,EQ,1152.65,1166.0,1179.0,1145.35,1153.0,1153.8,1158.56,993476,115100139759999.98,31467,65336,0.0658
2020-05-11,ACC,EQ,1153.8,1162.0,1187.95,1160.05,1169.7,1170.2,1173.2,988418,115961154934999.98,39512,112737,0.11410000000000001
2020-05-12,ACC,EQ,1170.2,1165.8,1172.4,1147.2,1166.0,1167.6,1160.86,726718,84361711685000.0,26474,78548,0.1081
2020-05-13,ACC,EQ,1167.6,1220.0,1257.0,1195.25,1214.0,1207.95,1228.65,3601199,442460468905000.0,101331,871278,0.24190000000000003
2020-05-14,ACC,EQ,1207.95,1200.0,1219.4,1175.5,1191.0,1189.0,1193.87,1301098,155333609895000.0,43648,185067,0.14220000000000002
2020-05-15,ACC,EQ,1189.0,1200.0,1205.0,1173.0,1192.8,1194.2,1188.86,1268081,150757354600000.0,43866,181355,0.14300000000000002
2020-05-18,ACC,EQ,1194.2,1202.0,1202.0,1125.0,1132.75,1134.55,1156.36,1191015,137723773440000.02,59389,266666,0.22390000000000002
2020-05-19,ACC,EQ,1134.55,1140.05,1159.0,1130.0,1136.5,1138.45,1144.09,1149445,131507016815000.02,41691,174412,0.1517
2020-05-20,ACC,EQ,1138.45,1136.45,1176.95,1130.6,1172.0,1170.85,1157.31,972861,112590052409999.98,39099,217382,0.22340000000000002
2020-05-21,ACC,EQ,1170.85,1175.0,1200.75,1170.0,1182.0,1187.6,1186.02,1009443,119722005070000.0,36977,192187,0.19039999999999999
2020-05-22,ACC,EQ,1187.6,1172.0,1240.0,1161.6,1232.0,1227.1,1208.84,1632263,197314342750000.0,55541,273644,0.16760000000000003
2020-05-26,ACC,EQ,1227.1,1236.0,1282.8,1236.0,1276.0,1277.45,1262.21,2562407,323429628110000.0,81658,443855,0.1732
2020-05-27,ACC,EQ,1277.45,1287.0,1288.0,1242.2,1259.6,1259.55,1256.2,1483250,186326121075000.0,55832,354918,0.2393
2020-05-28,ACC,EQ,1259.55,1263.4,1278.55,1256.0,1271.05,1272.2,1268.23,1132216,143590598050000.0,38594,173706,0.1534
2020-05-29,ACC,EQ,1272.2,1268.0,1297.95,1261.05,1268.0,1270.2,1279.75,1162844,148814738555000.0,37406,218060,0.1875
2020-06-01,ACC,EQ,1270.2,1283.0,1310.0,1273.05,1283.0,1283.75,1295.97,1110142,143870851780000.0,37028,135965,0.1225
2020-06-02,ACC,EQ,1283.75,1282.0,1299.3,1272.8,1287.1,1287.1,1287.03,980515,126194795350000.0,40799,177555,0.1811
2020-06-03,ACC,EQ,1287.1,1293.0,1307.0,1252.0,1260.45,1261.3,1285.86,1460107,187749532400000.0,42830,384026,0.263
2020-06-04,ACC,EQ,1261.3,1261.3,1277.25,1240.2,1268.3,1269.1,1259.78,1305362,164446362040000.0,48169,197092,0.151
2020-06-05,ACC,EQ,1269.1,1273.0,1305.0,1272.0,1298.7,1297.35,1293.99,1214175,157113137020000.0,31887,262375,0.2161
2020-06-08,ACC,EQ,1297.35,1315.0,1316.3,1269.0,1275.0,1274.05,1287.54,1163493,149804558340000.0,56187,232727,0.2
2020-06-09,ACC,EQ,1274.05,1285.0,1293.6,1243.35,1248.9,1250.45,1269.2,1238823,157231764050000.0,48130,217359,0.17550000000000002
2020-06-10,ACC,EQ,1250.45,1252.0,1284.9,1252.0,1271.9,1275.3,1273.53,1220062,155378937675000.0,33484,153689,0.126
2020-06-11,ACC,EQ,1275.3,1265.0,1282.7,1240.8,1247.25,1244.55,1262.33,865237,109221109270000.0,33399,169338,0.1957
2020-06-12,ACC,EQ,1244.55,1180.0,1274.0,1180.0,1264.0,1268.8,1242.67,1161457,144330517815000.0,37824,103491,0.0891
2020-06-15,ACC,EQ,1268.8,1263.5,1270.0,1241.5,1249.6,1250.9,1252.78,740591,92779604940000.0,27459,64563,0.08720000000000001
2020-06-16,ACC,EQ,1250.9,1270.0,1278.2,1222.75,1239.9,1239.25,1250.47,855379,106962399505000.0,30279,76327,0.0892
2020-06-17,ACC,EQ,1239.25,1235.0,1245.0,1220.6,1235.75,1232.5,1234.77,735489,90815914845000.0,28152,114597,0.1558
2020-06-18,ACC,EQ,1232.5,1230.0,1258.25,1225.0,1246.0,1253.35,1244.77,644001,80163465640000.0,23031,93668,0.1454
2020-06-19,ACC,EQ,1253.35,1252.0,1284.9,1246.1,1272.95,1272.0,1268.67,904534,114755492984999.98,30298,174292,0.1927
2020-06-22,ACC,EQ,1272.0,1273.0,1278.8,1257.1,1265.0,1263.45,1267.05,498504,63162972310000.0,23089,70135,0.14070000000000002
2020-06-23,ACC,EQ,1263.45,1268.1,1306.7,1263.05,1302.9,1302.2,1290.87,1138470,146962027875000.0,33364,96143,0.2597
2020-06-24,ACC,EQ,1302.2,1304.0,1319.7,1255.0,1268.0,1265.65,1288.53,1403063,180788656495000.0,58708,334488,0.2384
2020-06-25,ACC,EQ,1265.65,1263.0,1281.8,1245.0,1248.0,1251.1,1263.99,733630,92730342220000.0,33477,191036,0.2604
2020-06-26,ACC,EQ,1251.1,1256.0,1295.0,1252.45,1289.0,1288.6,1274.35,999776,127406173120000.0,33638,239203,0.2393
2020-06-29,ACC,EQ,1288.6,1279.95,1293.85,1265.5,1285.0,1289.2,1281.21,825890,105813617695000.0,30370,207316,0.251
2020-06-30,ACC,EQ,1289.2,1293.0,1335.6,1288.25,1335.0,1332.25,1322.57,2752805,364077342955000.0,77204,338880,0.1231
2020-07-01,ACC,EQ,1332.25,1339.95,1340.0,1308.65,1322.0,1325.95,1324.32,1411969,186990183420000.0,41001,143463,0.10160000000000001
2020-07-02,ACC,EQ,1325.95,1329.8,1340.0,1318.25,1326.8,1328.85,1330.26,1008548,134163476384999.98,29019,168899,0.1675
2020-07-03,ACC,EQ,1328.85,1330.0,1337.55,1306.0,1315.0,1314.95,1316.59,1019896,134278459015000.02,36666,255072,0.25010000000000004
2020-07-06,ACC,EQ,1314.95,1317.0,1334.95,1307.0,1326.0,1328.0,1324.45,1070329,141760168610000.0,38110,299990,0.2803
2020-07-07,ACC,EQ,1328.0,1327.9,1327.9,1307.85,1310.9,1313.1,1317.3,796329,104900333570000.0,28882,239998,0.3014
2020-07-08,ACC,EQ,1313.1,1313.1,1320.7,1290.6,1307.0,1312.9,1305.98,1102284,143956120995000.0,37398,268736,0.2438
2020-07-09,ACC,EQ,1312.9,1319.0,1333.75,1306.3,1325.9,1322.9,1322.35,1366297,180672494935000.0,50961,357664,0.2618
2020-07-10,ACC,EQ,1322.9,1321.5,1328.0,1306.1,1307.9,1310.25,1315.1,832336,109460555325000.0,33527,252118,0.3029
2020-07-13,ACC,EQ,1310.25,1310.25,1353.5,1310.25,1344.0,1346.0,1335.85,1707292,228067905594999.97,54987,434539,0.2545
2020-07-14,ACC,EQ,1346.0,1342.0,1359.9,1287.0,1292.0,1294.1,1320.05,2524366,333227776310000.0,81963,735765,0.2915
2020-07-15,ACC,EQ,1294.1,1301.0,1313.45,1285.0,1287.0,1287.0,1299.94,1351334,175665089555000.0,41513,414465,0.30670000000000003
2020-07-16,ACC,EQ,1287.0,1287.5,1305.0,1253.0,1304.5,1299.9,1279.11,1425257,182305704125000.0,55660,390806,0.2742
2020-07-17,ACC,EQ,1299.9,1304.4,1320.0,1297.95,1314.3,1315.85,1311.48,1179386,154674195350000.0,40034,364481,0.309
2020-07-20,ACC,EQ,1315.85,1315.85,1334.8,1314.5,1334.8,1329.8,1325.43,1539079,203994436090000.0,44030,210747,0.1369
2020-07-21,ACC,EQ,1329.8,1370.05,1423.95,1367.45,1379.6,1379.25,1394.64,5958892,831049513090000.0,190589,831740,0.1396
2020-07-22,ACC,EQ,1379.25,1388.0,1389.3,1361.0,1372.15,1372.3,1370.27,1133996,155388411915000.0,39260,294897,0.2601
2020-07-23,ACC,EQ,1372.3,1375.0,1387.6,1357.0,1363.6,1360.1,1362.8,1388277,189194691155000.0,24668,762870,0.5495
2020-07-24,ACC,EQ,1360.1,1350.6,1360.0,1339.0,1343.7,1343.8,1346.86,955298,128665538259999.98,31733,276114,0.289
2020-07-27,ACC,EQ,1343.8,1353.0,1372.95,1338.0,1359.0,1363.4,1357.87,1271972,172716777685000.0,36854,377622,0.2969
2020-07-28,ACC,EQ,1363.4,1367.95,1405.0,1362.05,1397.0,1400.6,1390.81,1198590,166701016605000.0,43446,181664,0.1516
2020-07-29,ACC,EQ,1400.6,1403.3,1427.7,1392.0,1411.5,1410.95,1408.67,1634300,230219358380000.03,42284,416666,0.255
2020-07-30,ACC,EQ,1410.95,1416.6,1450.7,1411.5,1444.0,1447.2,1438.12,1624791,233664784855000.03,57141,396057,0.2438
2020-07-31,ACC,EQ,1447.2,1454.8,1454.9,1418.0,1428.8,1425.45,1430.56,940224,134504861800000.0,32256,258212,0.2746
2020-08-03,ACC,EQ,1425.45,1423.4,1452.95,1410.05,1415.0,1414.1,1435.07,1203679,172736157200000.0,65684,447017,0.3714
2020-08-04,ACC,EQ,1414.1,1419.75,1429.85,1397.1,1400.0,1401.45,1409.86,753119,106178946870000.0,23941,272908,0.3624
2020-08-05,ACC,EQ,1401.45,1400.0,1429.5,1390.0,1413.0,1411.9,1412.68,1079955,152563109830000.0,29006,147710,0.1368
2020-08-06,ACC,EQ,1411.9,1413.1,1425.0,1400.0,1404.15,1406.2,1412.11,544735,76922433855000.0,14999,118057,0.21670000000000003
2020-08-07,ACC,EQ,1406.2,1407.0,1423.05,1392.5,1396.65,1397.2,1403.75,690559,96936893510000.0,29112,99780,0.1445
2020-08-10,ACC,EQ,1397.2,1402.1,1408.95,1386.1,1400.0,1400.25,1395.39,551253,76921392170000.0,16656,102258,0.1855
2020-08-11,ACC,EQ,1400.25,1411.4,1434.95,1400.1,1415.8,1412.55,1418.04,1072947,152148162410000.0,32737,196526,0.1832
2020-08-12,ACC,EQ,1412.55,1415.0,1415.0,1392.0,1410.0,1406.9,1401.56,646766,90647922060000.0,24319,160921,0.2488
2020-08-13,ACC,EQ,1406.9,1417.85,1427.95,1391.75,1393.9,1394.55,1408.95,895953,126235115395000.0,23578,295444,0.3298
2020-08-14,ACC,EQ,1394.55,1390.0,1416.8,1380.45,1384.0,1385.3,1399.68,969191,135655328430000.0,36032,168088,0.1734
2020-08-17,ACC,EQ,1385.3,1397.0,1397.0,1372.3,1388.2,1387.6,1382.22,586864,81117437700000.0,19681,48080,0.0819
2020-08-18,ACC,EQ,1387.6,1390.0,1437.3,1390.0,1433.5,1431.95,1419.49,1124295,159592764950000.0,36622,186919,0.1663
2020-08-19,ACC,EQ,1431.95,1440.0,1444.0,1425.0,1432.75,1429.3,1435.09,712580,102261509905000.0,19861,98251,0.1379
2020-08-20,ACC,EQ,1429.3,1424.9,1440.9,1411.65,1419.2,1419.4,1427.87,431512,61614452045000.01,12998,35378,0.08199999999999999
2020-08-21,ACC,EQ,1419.4,1425.25,1435.0,1417.0,1418.5,1422.1,1425.26,404214,57611057445000.01,14190,69716,0.17250000000000001
2020-08-24,ACC,EQ,1422.1,1425.15,1439.0,1418.0,1420.55,1421.45,1428.19,426151,60862281040000.0,13199,70863,0.1663
2020-08-25,ACC,EQ,1421.45,1427.9,1429.0,1399.0,1403.5,1401.9,1408.85,660576,93065432545000.0,21329,159955,0.2421
2020-08-26,ACC,EQ,1401.9,1403.0,1410.35,1387.05,1400.8,1397.85,1396.6,498770,69658293545000.01,19573,72413,0.1452
2020-08-27,ACC,EQ,1397.85,1398.1,1415.7,1393.75,1402.5,1400.05,1403.47,538452,75569966280000.0,21977,60948,0.11320000000000001
2020-08-28,ACC,EQ,1400.05,1405.2,1420.0,1391.1,1392.65,1396.4,1404.13,467029,65576745240000.0,15280,66219,0.1418
2020-08-31,ACC,EQ,1396.4,1393.0,1403.2,1313.05,1317.5,1321.8,1359.52,1157597,157377597490000.0,39276,185009,0.1598
2020-09-01,ACC,EQ,1321.8,1323.05,1344.9,1303.55,1341.7,1338.65,1324.05,865323,114572860130000.0,28972,170968,0.19760000000000003
2020-09-02,ACC,EQ,1338.65,1333.0,1361.8,1326.65,1359.5,1357.85,1346.6,713412,96068154350000.0,25700,176009,0.24670000000000003
2020-09-03,ACC,EQ,1357.85,1362.5,1365.75,1329.2,1338.0,1338.1,1339.41,643146,86143935715000.0,21513,125286,0.1948
2020-09-04,ACC,EQ,1338.1,1301.35,1327.95,1301.35,1310.0,1309.0,1317.51,783809,103267745125000.0,31320,141018,0.17989999999999998
2020-09-07,ACC,EQ,1309.0,1315.0,1343.75,1289.0,1339.8,1339.85,1322.49,1963860,259718585950000.0,57714,444834,0.22649999999999998
2020-09-08,ACC,EQ,1339.85,1339.8,1339.8,1303.3,1308.75,1308.5,1321.78,749573,99076939165000.0,25073,107286,0.1431
2020-09-09,ACC,EQ,1308.5,1304.45,1321.7,1290.0,1319.0,1315.9,1309.23,778883,101974069645000.0,48457,82581,0.106
2020-09-10,ACC,EQ,1315.9,1327.45,1355.4,1307.0,1353.6,1343.25,1325.4,677822,89838732835000.0,25646,132084,0.1949
2020-09-11,ACC,EQ,1343.25,1346.15,1354.0,1315.65,1317.0,1321.55,1333.4,1148199,153100547700000.0,26563,398094,0.3467
2020-09-14,ACC,EQ,1321.55,1350.0,1383.25,1343.3,1371.0,1367.35,1367.45,1717693,234885113335000.0,60590,403371,0.2348
2020-09-15,ACC,EQ,1367.35,1368.0,1389.0,1350.75,1385.0,1386.9,1377.41,847977,116801434320000.0,37178,135972,0.16030000000000003
2020-09-16,ACC,EQ,1386.9,1384.4,1396.45,1376.0,1393.0,1389.7,1386.66,1134201,157275430960000.0,35144,458247,0.40399999999999997
2020-09-17,ACC,EQ,1389.7,1388.25,1413.6,1383.15,1409.0,1409.6,1406.83,1421787,200021277715000.0,45387,491525,0.3457
2020-09-18,ACC,EQ,1409.6,1411.0,1438.05,1409.05,1425.75,1431.8,1426.28,1270015,181139370170000.0,43852,576129,0.4536
2020-09-21,ACC,EQ,1431.8,1431.4,1431.4,1366.2,1369.0,1377.75,1404.24,437372,61417443054999.99,19049,49959,0.1142
2020-09-22,ACC,EQ,1377.75,1380.0,1393.7,1345.7,1349.0,1360.65,1369.7,710190,97274542225000.0,33686,175472,0.24710000000000001
2020-09-23,ACC,EQ,1360.65,1360.0,1369.15,1326.4,1356.8,1354.7,1349.6,604886,81635169775000.0,21281,44884,0.0742
2020-09-24,ACC,EQ,1354.7,1338.5,1350.0,1293.65,1300.0,1303.65,1322.14,629729,83258988200000.0,22727,89687,0.1424
2020-09-25,ACC,EQ,1303.65,1306.0,1339.75,1295.85,1336.2,1333.35,1316.55,753140,99154558415000.0,24517,101588,0.1349
2020-09-28,ACC,EQ,1333.35,1348.0,1380.75,1341.0,1375.5,1375.4,1362.3,743574,101297416455000.0,34736,76633,0.10310000000000001
2020-09-29,ACC,EQ,1375.4,1380.4,1398.6,1358.3,1378.4,1379.15,1378.09,1172447,161573612070000.0,27850,474518,0.4047
2020-09-30,ACC,EQ,1379.15,1385.1,1402.0,1372.9,1398.5,1393.45,1388.84,608847,84559264625000.0,21603,117856,0.1936
2020-10-01,ACC,EQ,1393.45,1410.0,1423.0,1396.0,1415.35,1415.1,1409.15,850859,119899173250000.0,25011,344483,0.40490000000000004
2020-10-05,ACC,EQ,1415.1,1420.0,1429.5,1402.0,1420.0,1419.75,1415.75,842753,119312888820000.0,23240,279395,0.3315
2020-10-06,ACC,EQ,1419.75,1423.2,1448.5,1416.25,1448.0,1437.7,1428.68,764167,109175196290000.02,32680,213110,0.27890000000000004
2020-10-07,ACC,EQ,1437.7,1440.4,1503.85,1432.15,1479.5,1481.75,1474.55,2432772,358723471875000.0,88079,382385,0.1572
2020-10-08,ACC,EQ,1481.75,1482.2,1523.65,1468.45,1519.95,1517.9,1495.52,1599084,239145607030000.03,53346,450298,0.2816
2020-10-09,ACC,EQ,1517.9,1511.6,1531.5,1502.0,1503.1,1507.2,1515.37,1015633,153906014340000.0,31018,231989,0.2284
2020-10-12,ACC,EQ,1507.2,1501.1,1529.8,1473.1,1517.25,1516.95,1501.54,1468639,220522621565000.0,46207,232753,0.1585
2020-10-13,ACC,EQ,1516.95,1515.0,1565.9,1508.0,1523.0,1521.85,1542.86,2377141,366759285200000.0,65303,506743,0.2132
2020-10-14,ACC,EQ,1521.85,1521.8,1555.65,1507.2,1551.5,1549.5,1531.35,1387898,212535290700000.0,39326,149142,0.1075
2020-10-15,ACC,EQ,1549.5,1551.0,1562.4,1512.5,1518.5,1522.4,1537.34,801821,123266768490000.02,25175,88066,0.10980000000000001
2020-10-16,ACC,EQ,1522.4,1520.0,1566.0,1512.4,1562.5,1561.15,1540.24,1364130,210108443540000.0,39936,147018,0.10779999999999999
2020-10-19,ACC,EQ,1561.15,1569.0,1575.0,1538.2,1567.5,1562.65,1553.87,1643909,255441902225000.0,45898,372967,0.22690000000000002
2020-10-20,ACC,EQ,1562.65,1582.1,1622.1,1562.0,1577.5,1579.55,1586.92,6433390,1020930672060000.0,183007,414349,0.0644
2020-10-21,ACC,EQ,1579.55,1585.35,1625.6,1581.05,1618.2,1620.15,1599.67,2491967,398632244445000.0,84907,788262,0.31629999999999997
2020-10-22,ACC,EQ,1620.15,1618.0,1636.2,1604.05,1631.0,1629.0,1621.15,1839267,298172207710000.0,69624,339019,0.1843
2020-10-23,ACC,EQ,1629.0,1635.0,1635.3,1595.0,1602.0,1604.55,1620.44,1189152,192695329590000.0,66056,287771,0.242
2020-10-26,ACC,EQ,1604.55,1604.9,1614.8,1573.5,1576.25,1578.8,1595.63,1151016,183659673420000.0,61469,219120,0.19039999999999999
2020-10-27,ACC,EQ,1578.8,1579.8,1700.0,1579.8,1679.95,1683.85,1655.22,3953879,654454572625000.0,194319,1263316,0.3195
2020-10-28,ACC,EQ,1683.85,1667.55,1680.0,1622.1,1627.0,1638.9,1658.06,1583118,262489974444999.97,67960,550273,0.34759999999999996
2020-10-29,ACC,EQ,1638.9,1619.0,1658.1,1611.0,1650.3,1651.9,1644.54,1386462,228009908280000.03,47694,428167,0.3088
2020-10-30,ACC,EQ,1651.9,1650.3,1698.9,1623.05,1649.9,1649.0,1660.45,2458201,408171851865000.0,86306,325161,0.1323
2020-11-02,ACC,EQ,1649.0,1649.0,1671.0,1630.0,1666.25,1665.85,1657.61,1106012,183333646075000.0,33315,121900,0.11019999999999999
2020-11-03,ACC,EQ,1665.85,1672.4,1687.2,1645.0,1662.25,1661.3,1663.21,1021590,169911562555000.0,36255,228140,0.2233
2020-11-04,ACC,EQ,1661.3,1661.0,1681.95,1658.0,1676.0,1676.35,1670.74,973399,162629808445000.0,31758,153646,0.1578
2020-11-05,ACC,EQ,1676.35,1692.0,1703.2,1668.65,1699.65,1699.4,1692.8,1203200,203677459900000.0,41999,269129,0.2237
2020-11-06,ACC,EQ,1699.4,1701.9,1702.65,1650.1,1659.55,1654.2,1670.01,1287283,214977371019999.97,46366,396554,0.3081
2020-11-09,ACC,EQ,1654.2,1668.1,1683.0,1647.0,1668.9,1669.7,1663.98,1615110,268751400960000.0,63857,566991,0.3511
2020-11-10,ACC,EQ,1669.7,1679.0,1696.95,1648.0,1663.8,1659.3,1676.17,1349064,226126557119999.97,69611,412438,0.3057
2020-11-11,ACC,EQ,1659.3,1666.0,1679.9,1648.1,1675.25,1670.15,1666.14,2155521,359140857255000.0,66568,1116615,0.518
2020-11-12,ACC,EQ,1670.15,1673.8,1686.05,1652.35,1676.4,1674.9,1670.69,1514164,252969783585000.0,46294,501444,0.3312
2020-11-13,ACC,EQ,1674.9,1674.0,1684.5,1657.7,1672.0,1676.35,1669.87,727938,121556363320000.0,26707,195882,0.2691
2020-11-14,ACC,EQ,1676.35,1677.9,1682.95,1658.0,1667.0,1668.05,1672.6,91090,15235673825000.0,3150,16530,0.1815
2020-11-17,ACC,EQ,1668.05,1671.3,1723.9,1671.3,1695.0,1694.8,1706.31,2626953,448238340710000.06,76149,714688,0.2721
2020-11-18,ACC,EQ,1694.8,1694.8,1709.8,1672.15,1687.45,1686.3,1695.71,1817408,308179813490000.0,57214,559621,0.3079
2020-11-19,ACC,EQ,1686.3,1673.65,1719.0,1667.4,1677.0,1679.8,1693.6,1382091,234070547990000.0,40454,348042,0.2518
2020-11-20,ACC,EQ,1679.8,1684.0,1713.95,1680.0,1690.5,1686.8,1694.59,1245196,211009779550000.0,38930,319019,0.25620000000000004
2020-11-23,ACC,EQ,1686.8,1704.0,1757.0,1697.0,1719.0,1725.55,1736.58,2654717,461013547489999.94,100471,752610,0.28350000000000003
2020-11-24,ACC,EQ,1725.55,1725.5,1738.55,1691.9,1697.5,1696.6,1717.28,1638351,281351239780000.03,52678,587878,0.3588
2020-11-25,ACC,EQ,1696.6,1710.0,1716.0,1660.0,1664.95,1664.75,1692.03,1045474,176897413725000.0,40249,218199,0.20870000000000002
2020-11-26,ACC,EQ,1664.75,1668.35,1700.0,1654.0,1697.3,1692.5,1672.69,1115726,186626739495000.0,45119,236914,0.21230000000000002
2020-11-27,ACC,EQ,1692.5,1704.7,1720.0,1672.6,1685.75,1705.05,1702.86,7926397,1349753185970000.0,126731,6122030,0.7724
2020-12-01,ACC,EQ,1705.05,1738.0,1785.0,1705.9,1750.0,1747.9,1753.28,3242401,568482799410000.0,139972,619530,0.1911
2020-12-02,ACC,EQ,1747.9,1745.0,1748.85,1701.3,1728.0,1729.25,1726.07,1326419,228948884165000.0,51393,371978,0.2804
2020-12-03,ACC,EQ,1729.25,1739.75,1742.9,1707.1,1715.15,1718.1,1720.44,725291,124782068405000.0,29159,178238,0.2457
2020-12-04,ACC,EQ,1718.1,1726.6,1732.95,1654.55,1666.25,1665.95,1677.72,2540286,426189083855000.0,73862,1063462,0.4186
2020-12-07,ACC,EQ,1665.95,1682.6,1682.6,1637.7,1658.0,1660.55,1656.3,1578664,261473495190000.0,62586,359825,0.2279
2020-12-08,ACC,EQ,1660.55,1669.0,1700.0,1665.2,1685.0,1684.5,1681.57,2224442,374054954015000.0,70620,485153,0.2181
2020-12-09,ACC,EQ,1684.5,1695.0,1699.1,1653.0,1659.0,1656.6,1667.07,1662078,277079836694999.97,60949,439576,0.2645
2020-12-10,ACC,EQ,1656.6,1629.0,1649.95,1618.25,1636.0,1632.65,1631.4,1873212,305596283015000.0,64648,347711,0.1856
2020-12-11,ACC,EQ,1632.65,1642.7,1659.95,1605.0,1613.05,1608.75,1618.32,1824475,295259019565000.0,95990,874407,0.4793
2020-12-14,ACC,EQ,1608.75,1619.85,1630.0,1610.0,1618.0,1615.05,1618.47,980845,158746563575000.0,33814,167303,0.1706
2020-12-15,ACC,EQ,1615.05,1624.0,1639.1,1607.6,1635.5,1634.45,1625.32,1169280,190045084500000.0,34488,208961,0.17870000000000003
