Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-12-16,BPCL,EQ,496.75,495.0,499.4,491.1,491.75,492.0,494.11,3006310,148545033565000.0,53132,918086,0.3054
2019-12-17,BPCL,EQ,492.0,492.0,503.5,491.1,496.5,496.05,497.63,6143569,305722344975000.0,88062,1582944,0.2577
2019-12-18,BPCL,EQ,496.05,496.5,498.25,488.1,489.3,489.25,490.77,4657085,228554408294999.97,75310,2176326,0.4673
2019-12-19,BPCL,EQ,489.25,489.0,492.5,485.55,489.95,489.95,489.5,4662706,228239034600000.0,64038,1479143,0.3172
2019-12-20,BPCL,EQ,489.95,489.95,492.4,486.5,487.0,487.8,488.94,3734227,182582069555000.0,57096,1862536,0.4988
2019-12-23,BPCL,EQ,487.8,488.0,499.45,488.0,492.85,493.0,494.33,7428823,367231157440000.0,61546,2694863,0.3628
2019-12-24,BPCL,EQ,493.0,492.0,494.45,471.65,479.6,477.8,483.23,7428318,358957834585000.0,80604,2266753,0.3052
2019-12-26,BPCL,EQ,477.8,476.0,484.55,474.25,476.5,477.2,479.08,10371636,496881793320000.0,95765,1441873,0.139
2019-12-27,BPCL,EQ,477.2,479.5,492.1,477.0,489.95,490.95,486.28,8454378,411119912805000.0,94289,2102232,0.2487
2019-12-30,BPCL,EQ,490.95,490.95,494.8,481.65,492.7,493.05,489.74,8186523,400930546265000.0,83770,1384789,0.16920000000000002
2019-12-31,BPCL,EQ,493.05,492.0,496.0,486.35,491.45,491.55,491.92,5794952,285064234645000.0,69767,1123507,0.19390000000000002
2020-01-01,BPCL,EQ,491.55,492.0,493.9,488.5,491.2,491.65,491.53,2383296,117145837965000.02,27812,305674,0.1283
2020-01-02,BPCL,EQ,491.65,491.2,491.7,486.45,486.85,487.55,488.33,3212483,156874116195000.0,37044,932646,0.2903
2020-01-03,BPCL,EQ,487.55,483.9,486.75,472.85,482.5,483.5,481.4,11327770,545322269095000.0,115581,3142382,0.2774
2020-01-06,BPCL,EQ,483.5,475.0,480.0,465.15,467.9,469.15,471.45,7666317,361431315480000.0,87316,1545870,0.2016
2020-01-07,BPCL,EQ,469.15,467.9,474.75,459.85,462.05,461.0,466.44,11727294,547009977910000.06,102152,1740580,0.1484
2020-01-08,BPCL,EQ,461.0,450.0,464.4,448.55,461.85,459.9,454.3,12371538,562043111835000.06,125543,3052989,0.2468
2020-01-09,BPCL,EQ,459.9,472.15,474.4,465.45,469.45,470.55,469.71,6499656,305296325315000.0,72429,1472897,0.2266
2020-01-10,BPCL,EQ,470.55,473.8,474.7,466.4,468.95,470.25,470.47,4354249,204855890415000.0,52559,1091719,0.25070000000000003
2020-01-13,BPCL,EQ,470.25,471.0,476.25,469.0,470.6,470.75,472.45,3669419,173360826560000.0,63579,1288011,0.35100000000000003
2020-01-14,BPCL,EQ,470.75,473.9,478.75,472.1,473.2,473.35,475.1,3608358,171431597460000.0,58729,859355,0.2382
2020-01-15,BPCL,EQ,473.35,472.5,472.95,463.2,468.0,467.95,467.29,4978259,232630377255000.03,73439,1914146,0.38450000000000006
2020-01-16,BPCL,EQ,467.95,468.0,469.5,460.15,461.1,461.8,464.12,3185275,147833473940000.0,36396,1062020,0.33340000000000003
2020-01-17,BPCL,EQ,461.8,462.0,465.25,452.0,453.8,453.9,457.56,5566299,254692500565000.0,72875,1801885,0.3237
2020-01-20,BPCL,EQ,453.9,454.95,466.7,451.6,457.45,457.15,460.31,5840651,268849266860000.0,66156,873187,0.1495
2020-01-21,BPCL,EQ,457.15,457.6,466.5,455.05,463.5,463.85,461.24,4199420,193692435115000.0,53623,893373,0.2127
2020-01-22,BPCL,EQ,463.85,465.2,466.45,454.1,456.9,455.45,459.47,3730432,171401054095000.0,57996,992051,0.2659
2020-01-23,BPCL,EQ,455.45,459.5,471.8,457.0,467.95,469.0,465.62,5565676,259150834550000.0,63045,957728,0.1721
2020-01-24,BPCL,EQ,469.0,469.25,473.2,464.7,466.0,466.1,469.4,3935630,184738515085000.0,46520,842885,0.21420000000000003
2020-01-27,BPCL,EQ,466.1,466.5,471.8,463.0,465.0,467.75,468.52,4414483,206825564600000.0,40353,1303577,0.2953
2020-01-28,BPCL,EQ,467.75,469.1,482.25,467.6,479.4,480.95,477.96,7608831,363668242550000.0,99810,2270707,0.2984
2020-01-29,BPCL,EQ,480.95,483.95,486.9,476.65,478.65,479.05,482.26,7132327,343964188975000.0,78973,2178212,0.3054
2020-01-30,BPCL,EQ,479.05,480.05,484.5,465.15,468.3,469.65,474.57,5445938,258448429555000.03,61298,1745339,0.32049999999999995
2020-01-31,BPCL,EQ,469.65,470.0,472.6,456.05,456.5,456.95,460.69,6946475,320017961585000.0,85472,2777452,0.3998
2020-02-01,BPCL,EQ,456.95,456.5,464.4,437.3,440.15,443.5,449.48,4577965,205772193460000.0,58035,941935,0.20579999999999998
2020-02-03,BPCL,EQ,443.5,446.25,463.5,442.45,462.0,460.3,457.07,9401450,429712304564999.94,139973,4287119,0.456
2020-02-04,BPCL,EQ,460.3,465.0,481.1,462.0,480.3,478.5,471.58,7841910,369810581755000.0,108529,3206670,0.40890000000000004
2020-02-05,BPCL,EQ,478.5,480.0,507.95,478.0,501.55,501.7,497.22,15117047,751654910590000.0,198766,4574074,0.30260000000000004
2020-02-06,BPCL,EQ,501.7,503.3,510.0,492.2,494.8,495.05,500.87,11233977,562672779085000.06,110973,5042880,0.4489
2020-02-07,BPCL,EQ,495.05,494.8,495.6,486.0,490.0,491.4,490.13,4511015,221099512475000.0,58655,1235169,0.2738
2020-02-10,BPCL,EQ,491.4,492.0,495.55,483.35,484.2,485.45,488.65,4424196,216189151155000.03,51575,1254621,0.2836
2020-02-11,BPCL,EQ,485.45,490.8,493.95,480.05,481.2,481.0,487.58,3971655,193651255115000.0,55023,1045893,0.2633
2020-02-12,BPCL,EQ,481.0,483.0,485.7,473.9,475.5,474.75,478.09,3774602,180459408505000.0,40963,1603316,0.42479999999999996
2020-02-13,BPCL,EQ,474.75,477.7,478.5,468.0,469.0,469.0,472.59,4041500,190997026230000.0,49208,1401294,0.3467
2020-02-14,BPCL,EQ,469.0,471.0,484.5,469.9,477.05,476.45,479.02,11521788,551916403555000.0,123779,2991231,0.2596
2020-02-17,BPCL,EQ,476.45,478.45,478.45,460.0,461.75,461.65,465.84,4512992,210233639650000.0,49885,900744,0.1996
2020-02-18,BPCL,EQ,461.65,461.75,472.5,456.0,472.3,470.75,465.74,5970296,278061858165000.0,58625,897210,0.1503
2020-02-19,BPCL,EQ,470.75,473.5,481.0,469.5,475.15,475.55,474.97,5393417,256173152035000.0,80298,1061689,0.1968
2020-02-20,BPCL,EQ,475.55,474.85,480.0,470.55,471.0,471.75,474.78,4376060,207767235185000.0,56196,1458274,0.3332
2020-02-24,BPCL,EQ,471.75,471.0,475.7,463.0,465.0,464.65,470.3,6191443,291183655980000.0,65359,2646034,0.4274
2020-02-25,BPCL,EQ,464.65,469.8,470.55,454.9,457.6,456.75,462.21,5522023,255232707535000.0,58236,1234799,0.2236
2020-02-26,BPCL,EQ,456.75,457.6,459.55,443.2,447.25,448.8,451.55,7245545,327171468515000.0,71413,2576965,0.3557
2020-02-27,BPCL,EQ,448.8,446.85,449.65,438.5,445.1,444.05,444.37,6089162,270584837600000.0,77816,2318971,0.38079999999999997
2020-02-28,BPCL,EQ,444.05,438.9,438.9,420.5,422.7,426.35,430.0,6099513,262278950780000.03,67659,1975201,0.32380000000000003
2020-03-02,BPCL,EQ,426.35,432.0,441.85,406.5,410.95,412.35,426.08,7812190,332863028925000.0,79514,2071689,0.2652
2020-03-03,BPCL,EQ,412.35,415.1,427.15,413.5,424.4,425.0,420.22,5707796,239854073080000.03,78776,1723240,0.3019
2020-03-04,BPCL,EQ,425.0,422.1,428.7,405.4,413.8,418.7,421.2,7728757,325532927015000.0,79179,3292904,0.4261
2020-03-05,BPCL,EQ,418.7,418.65,429.15,417.05,419.0,418.4,421.75,5725414,241471588685000.0,88699,2090563,0.3651
2020-03-06,BPCL,EQ,418.4,400.2,409.85,398.0,400.8,403.1,402.63,7881457,317333293115000.0,115190,3625826,0.46
2020-03-09,BPCL,EQ,403.1,413.9,454.4,405.8,425.05,423.85,433.87,39795397,1726603925775000.0,350328,7841228,0.197
2020-03-11,BPCL,EQ,423.85,423.35,423.35,401.05,402.0,404.4,409.2,14748108,603497175745000.0,135692,3731287,0.253
2020-03-12,BPCL,EQ,404.4,391.3,392.55,330.55,375.0,344.3,355.7,17598240,625969355295000.0,193966,5443288,0.3093
2020-03-13,BPCL,EQ,344.3,337.8,396.7,275.45,377.5,376.05,360.7,25412132,916620588450000.0,213766,12797807,0.5036
2020-03-16,BPCL,EQ,376.05,350.0,387.25,349.7,364.45,364.65,373.77,16657490,622609591910000.0,199910,5140536,0.3086
2020-03-17,BPCL,EQ,364.65,365.0,385.65,354.0,356.0,357.2,370.72,9824972,364232188095000.0,126964,3157418,0.3214
2020-03-18,BPCL,EQ,357.2,363.95,366.05,328.2,332.4,332.55,339.92,10209326,347039948990000.0,125887,2927786,0.2868
2020-03-19,BPCL,EQ,332.55,311.0,320.0,285.4,297.3,300.25,304.21,13717542,417298058540000.0,178819,4007558,0.2921
2020-03-20,BPCL,EQ,300.25,305.0,323.0,298.6,322.0,317.85,311.77,10196662,317896746275000.0,113727,3371043,0.3306
2020-03-23,BPCL,EQ,317.85,285.0,298.0,262.3,273.0,269.35,280.75,9348723,262461161280000.03,141357,4093137,0.4378
2020-03-24,BPCL,EQ,269.35,277.7,283.0,252.0,268.0,262.85,262.99,9767226,256872068050000.0,167585,3977191,0.4072
2020-03-25,BPCL,EQ,262.85,252.6,276.95,252.6,272.85,273.75,267.6,7459922,199623805335000.0,126120,2876676,0.38560000000000005
2020-03-26,BPCL,EQ,273.75,275.0,286.4,268.5,281.95,282.3,280.35,6314142,177017185585000.0,100178,2025637,0.3208
2020-03-27,BPCL,EQ,282.3,290.0,304.0,274.2,278.95,278.75,286.45,6077944,174105125080000.0,88760,1818936,0.2993
2020-03-30,BPCL,EQ,278.75,269.0,289.5,269.0,276.7,274.75,280.6,6833088,191736993770000.0,100466,1697871,0.24850000000000003
2020-03-31,BPCL,EQ,274.75,284.0,329.7,280.0,312.0,316.9,305.81,16545602,505985038939999.94,229911,2349683,0.142
2020-04-01,BPCL,EQ,316.9,312.0,315.9,293.5,302.95,302.95,301.14,12598826,379399110610000.0,177314,2839904,0.2254
2020-04-03,BPCL,EQ,302.95,301.0,326.0,287.15,317.0,317.15,308.87,14320952,442336355785000.06,210442,3081533,0.2152
2020-04-07,BPCL,EQ,317.15,327.0,359.3,319.5,350.0,351.1,337.43,10592595,357428007910000.0,139654,2859809,0.27
2020-04-08,BPCL,EQ,351.1,350.0,364.2,340.25,345.0,342.3,351.83,9178263,322920897845000.0,131453,1852700,0.20190000000000002
2020-04-09,BPCL,EQ,342.3,345.15,356.65,339.25,347.0,344.9,347.7,7927095,275624237550000.0,116211,1927164,0.24309999999999998
2020-04-13,BPCL,EQ,344.9,345.0,354.55,336.2,347.55,350.1,345.41,4954412,171130284435000.0,80471,1028592,0.2076
2020-04-15,BPCL,EQ,350.1,354.5,370.35,351.1,354.5,353.85,360.4,6299482,227035780880000.03,102749,1880887,0.2986
2020-04-16,BPCL,EQ,353.85,354.5,365.0,349.55,355.75,355.4,356.87,5915878,211120393780000.0,99113,1984842,0.33549999999999996
2020-04-17,BPCL,EQ,355.4,366.0,366.0,354.2,361.0,360.1,359.62,4420519,158971698925000.0,80183,1398281,0.31629999999999997
2020-04-20,BPCL,EQ,360.1,362.15,372.9,361.2,367.9,368.4,367.93,6210492,228505732335000.0,81956,1566020,0.2522
2020-04-21,BPCL,EQ,368.4,366.75,369.45,353.1,357.2,355.25,359.17,5141703,184673512340000.0,86030,1294787,0.2518
2020-04-22,BPCL,EQ,355.25,357.2,360.0,337.15,356.5,356.7,348.29,7126124,248193266385000.0,137790,2192274,0.30760000000000004
2020-04-23,BPCL,EQ,356.7,356.85,362.9,352.5,358.2,355.15,357.67,4171129,149189624560000.0,89914,1453358,0.34840000000000004
2020-04-24,BPCL,EQ,355.15,352.0,356.65,347.0,350.55,350.45,350.6,3456210,121174665275000.0,54033,1199656,0.3471
2020-04-27,BPCL,EQ,350.45,353.2,365.6,352.3,355.4,355.4,359.11,4951298,177804273190000.0,70933,1737208,0.35090000000000005
2020-04-28,BPCL,EQ,355.4,359.8,374.85,354.2,355.0,359.1,364.5,11100227,404608665190000.0,126059,4157323,0.37450000000000006
2020-04-29,BPCL,EQ,359.1,360.0,365.0,355.05,359.95,360.75,360.26,5824380,209829994490000.0,83100,1592777,0.2735
2020-04-30,BPCL,EQ,360.75,364.25,373.4,358.0,371.85,370.0,364.56,8008429,291951967710000.0,121982,2931349,0.36600000000000005
2020-05-04,BPCL,EQ,370.0,362.0,362.0,341.55,347.7,347.9,349.45,7255215,253536807530000.03,93402,3003685,0.414
2020-05-05,BPCL,EQ,347.9,354.0,364.2,345.25,347.0,347.05,354.71,13178660,467466580480000.0,128029,4496252,0.3412
2020-05-06,BPCL,EQ,347.05,321.25,346.45,312.35,342.5,343.8,331.45,20680651,685460931050000.0,267165,4044922,0.1956
2020-05-07,BPCL,EQ,343.8,342.0,342.0,328.2,329.2,329.55,332.33,8550734,284169464050000.0,139483,2010497,0.23510000000000003
2020-05-08,BPCL,EQ,329.55,333.0,336.3,321.2,324.0,324.75,325.76,8499703,276889455330000.03,159990,3014917,0.3547
2020-05-11,BPCL,EQ,324.75,326.0,330.35,311.3,314.5,314.8,317.37,10688017,339204502200000.0,166412,4545040,0.4252
2020-05-12,BPCL,EQ,314.8,310.5,319.8,308.6,312.35,312.5,312.73,8311620,259930156530000.03,133538,2392528,0.2879
2020-05-13,BPCL,EQ,312.5,324.0,324.4,312.75,316.0,316.55,317.73,7620987,242137934194999.97,118103,2791093,0.36619999999999997
2020-05-14,BPCL,EQ,316.55,313.45,316.35,307.25,309.05,309.7,311.11,4832186,150335195920000.0,80087,1461060,0.3024
2020-05-15,BPCL,EQ,309.7,313.0,324.35,311.1,317.8,318.2,319.61,13883667,443735778339999.94,169504,2411054,0.17370000000000002
2020-05-18,BPCL,EQ,318.2,320.55,321.5,291.85,295.05,294.05,302.56,10189450,308293574615000.0,131992,2902706,0.2849
2020-05-19,BPCL,EQ,294.05,301.5,304.4,291.8,294.15,293.3,296.81,6022950,178765607410000.0,84226,1406765,0.2336
2020-05-20,BPCL,EQ,293.3,294.0,311.4,292.05,310.0,308.9,305.21,8671114,264647833369999.97,116181,1573578,0.1815
2020-05-21,BPCL,EQ,308.9,310.0,316.0,301.6,312.35,313.2,310.06,7465658,231480036994999.97,95861,965228,0.1293
2020-05-22,BPCL,EQ,313.2,311.0,324.0,307.25,313.5,315.2,316.49,8539075,270257253475000.0,115053,2072938,0.24280000000000002
2020-05-26,BPCL,EQ,315.2,315.0,320.9,312.05,313.0,313.15,316.73,6106561,193413738870000.0,85801,1921897,0.3147
2020-05-27,BPCL,EQ,313.15,316.8,331.4,312.75,329.0,329.45,323.11,9065338,292909216995000.0,113770,1675627,0.18480000000000002
2020-05-28,BPCL,EQ,329.45,333.9,334.35,320.3,329.0,326.45,325.41,9276773,301874087470000.0,103847,2445241,0.2636
2020-05-29,BPCL,EQ,326.45,328.0,347.15,326.0,340.35,342.8,337.16,13361361,450498022650000.0,170008,4076863,0.30510000000000004
2020-06-01,BPCL,EQ,342.8,344.3,356.7,340.1,345.95,346.3,349.3,10211763,356692184630000.0,134195,2817801,0.2759
2020-06-02,BPCL,EQ,346.3,348.0,348.0,337.3,341.5,341.6,341.52,6319742,215832052110000.0,89031,1776748,0.2811
2020-06-03,BPCL,EQ,341.6,344.0,353.95,339.2,347.9,349.05,348.18,10084092,351110859675000.0,118120,1896628,0.1881
2020-06-04,BPCL,EQ,349.05,342.0,359.4,339.0,356.4,357.25,352.84,16390486,578324379485000.0,218522,2359358,0.1439
2020-06-05,BPCL,EQ,357.25,356.65,372.5,352.2,371.0,369.6,363.5,10985291,399315133655000.0,161766,1807152,0.1645
2020-06-08,BPCL,EQ,369.6,379.6,398.5,376.6,395.6,394.1,391.2,14791948,578660289810000.0,209752,3572704,0.2415
2020-06-09,BPCL,EQ,394.1,400.0,402.05,379.45,380.5,381.5,387.58,9822059,380686411265000.0,150892,2339013,0.23809999999999998
2020-06-10,BPCL,EQ,381.5,384.35,384.35,372.95,379.5,378.95,377.28,7491697,282648775495000.0,132552,2566944,0.34259999999999996
2020-06-11,BPCL,EQ,378.95,378.0,386.5,368.0,371.2,370.05,379.1,8482947,321590119295000.0,134762,1564060,0.1844
2020-06-12,BPCL,EQ,370.05,355.25,376.9,355.25,373.4,373.9,371.98,7819097,290855876175000.0,106497,660843,0.08449999999999999
2020-06-15,BPCL,EQ,373.9,373.9,373.95,356.5,361.2,361.0,363.7,6527306,237396881544999.97,87670,2352815,0.3605
2020-06-16,BPCL,EQ,361.0,369.8,372.15,356.65,359.65,359.75,364.4,5735208,208989875235000.0,78768,1271113,0.22160000000000002
2020-06-17,BPCL,EQ,359.75,359.75,366.5,356.75,364.65,364.6,362.77,5020923,182146404870000.0,63595,1665683,0.33170000000000005
2020-06-18,BPCL,EQ,364.6,364.1,376.45,359.75,371.0,370.25,368.99,6150988,226967924300000.0,85982,1747428,0.2841
2020-06-19,BPCL,EQ,370.25,372.0,384.5,371.0,381.55,380.55,379.31,6635776,251700669919999.97,83052,2322659,0.35000000000000003
2020-06-22,BPCL,EQ,380.55,383.0,389.4,379.65,384.9,385.15,385.28,10396922,400571181710000.0,102464,4296155,0.4132
2020-06-23,BPCL,EQ,385.15,386.0,392.9,382.25,391.85,392.0,389.0,4173259,162340606465000.0,48640,491477,0.3295
2020-06-24,BPCL,EQ,392.0,392.0,394.4,375.0,379.0,378.55,384.15,4059366,155940867350000.0,71104,1211138,0.2984
2020-06-25,BPCL,EQ,378.55,378.0,384.3,367.3,372.0,370.25,374.06,6697152,250513856075000.0,81538,1809088,0.2701
2020-06-26,BPCL,EQ,370.25,376.4,396.95,373.0,394.3,393.65,389.32,12188087,474509683080000.0,132703,2175716,0.17850000000000002
2020-06-29,BPCL,EQ,393.65,392.9,395.6,378.35,383.0,383.35,384.86,6012401,231392270425000.0,72313,1576874,0.26230000000000003
2020-06-30,BPCL,EQ,383.35,386.9,389.25,372.2,373.75,374.0,379.11,4509122,170945593340000.0,62456,1450079,0.3216
2020-07-01,BPCL,EQ,374.0,377.0,383.4,374.1,380.2,380.15,379.68,5182894,196782912955000.0,65404,817412,0.1577
2020-07-02,BPCL,EQ,380.15,382.95,391.35,378.75,384.4,383.5,385.58,6592803,254204419400000.0,73011,1527128,0.2316
2020-07-03,BPCL,EQ,383.5,387.0,390.55,383.3,384.45,385.4,386.51,3481053,134545787325000.0,41326,723258,0.2078
2020-07-06,BPCL,EQ,385.4,388.0,396.75,385.4,390.0,390.2,392.65,4963439,194891541970000.0,66616,682536,0.1375
2020-07-07,BPCL,EQ,390.2,390.25,391.25,377.8,379.6,379.85,380.63,4927059,187537082275000.0,80925,1540024,0.31260000000000004
2020-07-08,BPCL,EQ,379.85,382.4,387.45,376.15,377.5,378.15,382.17,4223420,161405864245000.0,58936,802132,0.18989999999999999
2020-07-09,BPCL,EQ,378.15,381.5,381.8,373.1,378.0,376.75,377.25,2851027,107553645375000.0,43273,839643,0.2945
2020-07-10,BPCL,EQ,376.75,377.85,380.5,370.35,375.75,376.35,374.31,5883057,220208671765000.0,92688,2053154,0.349
2020-07-13,BPCL,EQ,376.35,378.0,384.2,375.45,379.6,379.95,380.84,5139428,195730076880000.0,81797,1827660,0.3556
2020-07-14,BPCL,EQ,379.95,379.5,385.9,372.1,373.6,373.75,378.51,4741344,179463496210000.0,76901,1098291,0.2316
2020-07-15,BPCL,EQ,373.75,377.85,382.35,368.2,369.0,369.6,374.19,4903936,183498491495000.0,57972,1082728,0.2208
2020-07-16,BPCL,EQ,369.6,372.75,396.25,360.3,395.1,393.9,381.75,13308018,508033735850000.0,138380,3333733,0.2505
2020-07-17,BPCL,EQ,393.9,404.5,447.4,392.0,442.85,443.8,427.59,53842324,2302230939420000.0,511790,8139989,0.1512
2020-07-20,BPCL,EQ,443.8,441.0,448.0,435.1,436.35,437.3,440.99,14373074,633833334195000.0,175415,1529617,0.10640000000000001
2020-07-21,BPCL,EQ,437.3,437.0,481.0,435.4,461.05,464.2,464.7,49145473,2283768097125000.0,478431,4356572,0.0886
2020-07-22,BPCL,EQ,464.2,464.8,464.95,447.7,449.9,450.6,456.72,12682376,579225630165000.0,130667,3216028,0.2536
2020-07-23,BPCL,EQ,450.6,446.0,477.4,443.05,455.0,457.55,464.68,36458002,1694124259345000.0,366183,3623584,0.0994
2020-07-24,BPCL,EQ,457.55,452.0,463.5,445.3,447.9,448.4,451.72,11147582,503555540360000.06,141866,2006985,0.18
2020-07-27,BPCL,EQ,448.4,454.0,466.6,444.0,457.4,457.7,458.28,20049909,918854694190000.0,200706,1683452,0.084
2020-07-28,BPCL,EQ,457.7,461.1,473.7,457.0,463.0,461.5,465.71,15094307,702956512660000.0,163650,1674198,0.1109
2020-07-29,BPCL,EQ,461.5,464.0,467.65,446.8,454.75,453.8,455.65,10040036,457476193645000.0,127382,1391467,0.1386
2020-07-30,BPCL,EQ,453.8,435.75,439.9,416.15,417.8,419.1,428.12,24528855,1050127957104999.9,248623,5991468,0.2443
2020-07-31,BPCL,EQ,419.1,421.1,428.0,410.9,414.0,413.8,417.31,11189905,466967285910000.06,149970,1981386,0.1771
2020-08-03,BPCL,EQ,413.8,414.0,428.25,408.15,416.95,417.8,417.4,14233688,594113772850000.0,193692,2416346,0.1698
2020-08-04,BPCL,EQ,417.8,418.05,423.0,391.0,407.45,408.55,403.77,25615905,1034282094635000.0,249603,3482382,0.1359
2020-08-05,BPCL,EQ,408.55,409.9,414.95,405.1,411.1,410.45,410.89,11034807,453409998760000.06,108896,2794534,0.2532
2020-08-06,BPCL,EQ,410.45,412.0,423.5,406.25,409.9,409.55,415.36,12567310,521997711710000.06,140215,1699102,0.1352
2020-08-07,BPCL,EQ,409.55,412.5,421.4,411.05,419.5,419.75,416.39,9119146,379716376755000.0,145666,2022127,0.2217
2020-08-10,BPCL,EQ,419.75,421.0,424.4,413.5,414.85,415.15,418.18,8253021,345125033380000.0,91636,1823843,0.22100000000000003
2020-08-11,BPCL,EQ,415.15,417.0,433.0,415.6,430.0,429.25,426.64,12767297,544705786250000.0,124367,4069461,0.31870000000000004
2020-08-12,BPCL,EQ,429.25,430.0,434.1,420.45,423.0,421.8,424.61,9050520,384293456340000.0,111972,3155682,0.34869999999999995
2020-08-13,BPCL,EQ,421.8,420.0,426.2,416.5,421.9,421.15,421.78,5840867,246357415825000.0,71179,1222695,0.2093
2020-08-14,BPCL,EQ,421.15,426.0,426.0,408.65,412.8,413.25,417.85,14222739,594304011310000.0,142480,4579602,0.322
2020-08-17,BPCL,EQ,413.25,418.8,418.8,403.1,407.95,407.9,408.31,11424867,466491030210000.06,137116,2968889,0.25989999999999996
2020-08-18,BPCL,EQ,407.9,410.0,411.35,401.0,402.8,402.3,404.81,13547515,548410807130000.0,135023,3380294,0.2495
2020-08-19,BPCL,EQ,402.3,404.9,410.95,397.65,404.5,403.7,405.02,16621434,673195535785000.0,150982,2550791,0.1535
2020-08-20,BPCL,EQ,403.7,403.7,419.85,400.1,411.8,412.45,411.63,18450091,759470125050000.0,161392,3082463,0.1671
2020-08-21,BPCL,EQ,412.45,419.0,419.0,408.25,410.9,410.1,414.18,8564067,354710716670000.0,78361,1970809,0.23010000000000003
