Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-06-19,BPCL,EQ,370.25,372.0,384.5,371.0,381.55,380.55,379.31,6635776,251700669920000.0,83052,2322659,0.35000000000000003
2020-06-18,BPCL,EQ,364.6,364.1,376.45,359.75,371.0,370.25,368.99,6150988,226967924300000.0,85982,1747428,0.2841
2020-06-17,BPCL,EQ,359.75,359.75,366.5,356.75,364.65,364.6,362.77,5020923,182146404870000.0,63595,1665683,0.33170000000000005
2020-06-16,BPCL,EQ,361.0,369.8,372.15,356.65,359.65,359.75,364.4,5735208,208989875235000.0,78768,1271113,0.2216
2020-06-15,BPCL,EQ,373.9,373.9,373.95,356.5,361.2,361.0,363.7,6527306,237396881545000.0,87670,2352815,0.3605
2020-06-12,BPCL,EQ,370.05,355.25,376.9,355.25,373.4,373.9,371.98,7819097,290855876175000.0,106497,660843,0.08449999999999999
2020-06-11,BPCL,EQ,378.95,378.0,386.5,368.0,371.2,370.05,379.1,8482947,321590119295000.0,134762,1564060,0.1844
2020-06-10,BPCL,EQ,381.5,384.35,384.35,372.95,379.5,378.95,377.28,7491697,282648775495000.0,132552,2566944,0.3426
2020-06-09,BPCL,EQ,394.1,400.0,402.05,379.45,380.5,381.5,387.58,9822059,380686411265000.0,150892,2339013,0.2381
2020-06-08,BPCL,EQ,369.6,379.6,398.5,376.6,395.6,394.1,391.2,14791948,578660289810000.0,209752,3572704,0.2415
2020-06-05,BPCL,EQ,357.25,356.65,372.5,352.2,371.0,369.6,363.5,10985291,399315133655000.0,161766,1807152,0.1645
2020-06-04,BPCL,EQ,349.05,342.0,359.4,339.0,356.4,357.25,352.84,16390486,578324379485000.0,218522,2359358,0.1439
2020-06-03,BPCL,EQ,341.6,344.0,353.95,339.2,347.9,349.05,348.18,10084092,351110859675000.0,118120,1896628,0.1881
2020-06-02,BPCL,EQ,346.3,348.0,348.0,337.3,341.5,341.6,341.52,6319742,215832052110000.0,89031,1776748,0.2811
2020-06-01,BPCL,EQ,342.8,344.3,356.7,340.1,345.95,346.3,349.3,10211763,356692184630000.0,134195,2817801,0.2759
2020-05-29,BPCL,EQ,326.45,328.0,347.15,326.0,340.35,342.8,337.16,13361361,450498022650000.0,170008,4076863,0.30510000000000004
2020-05-28,BPCL,EQ,329.45,333.9,334.35,320.3,329.0,326.45,325.41,9276773,301874087470000.0,103847,2445241,0.2636
2020-05-27,BPCL,EQ,313.15,316.8,331.4,312.75,329.0,329.45,323.11,9065338,292909216995000.0,113770,1675627,0.1848
2020-05-26,BPCL,EQ,315.2,315.0,320.9,312.05,313.0,313.15,316.73,6106561,193413738870000.0,85801,1921897,0.3147
2020-05-22,BPCL,EQ,313.2,311.0,324.0,307.25,313.5,315.2,316.49,8539075,270257253475000.0,115053,2072938,0.2428
2020-05-21,BPCL,EQ,308.9,310.0,316.0,301.6,312.35,313.2,310.06,7465658,231480036995000.0,95861,965228,0.1293
2020-05-20,BPCL,EQ,293.3,294.0,311.4,292.05,310.0,308.9,305.21,8671114,264647833370000.0,116181,1573578,0.1815
2020-05-19,BPCL,EQ,294.05,301.5,304.4,291.8,294.15,293.3,296.81,6022950,178765607410000.0,84226,1406765,0.2336
2020-05-18,BPCL,EQ,318.2,320.55,321.5,291.85,295.05,294.05,302.56,10189450,308293574615000.0,131992,2902706,0.2849
2020-05-15,BPCL,EQ,309.7,313.0,324.35,311.1,317.8,318.2,319.61,13883667,443735778340000.0,169504,2411054,0.17370000000000002
2020-05-14,BPCL,EQ,316.55,313.45,316.35,307.25,309.05,309.7,311.11,4832186,150335195920000.0,80087,1461060,0.3024
2020-05-13,BPCL,EQ,312.5,324.0,324.4,312.75,316.0,316.55,317.73,7620987,242137934195000.0,118103,2791093,0.3662
2020-05-12,BPCL,EQ,314.8,310.5,319.8,308.6,312.35,312.5,312.73,8311620,259930156530000.03,133538,2392528,0.2879
2020-05-11,BPCL,EQ,324.75,326.0,330.35,311.3,314.5,314.8,317.37,10688017,339204502200000.0,166412,4545040,0.4252
2020-05-08,BPCL,EQ,329.55,333.0,336.3,321.2,324.0,324.75,325.76,8499703,276889455330000.03,159990,3014917,0.3547
2020-05-07,BPCL,EQ,343.8,342.0,342.0,328.2,329.2,329.55,332.33,8550734,284169464050000.0,139483,2010497,0.2351000000000001
2020-05-06,BPCL,EQ,347.05,321.25,346.45,312.35,342.5,343.8,331.45,20680651,685460931050000.0,267165,4044922,0.1956
2020-05-05,BPCL,EQ,347.9,354.0,364.2,345.25,347.0,347.05,354.71,13178660,467466580480000.0,128029,4496252,0.3412
2020-05-04,BPCL,EQ,370.0,362.0,362.0,341.55,347.7,347.9,349.45,7255215,253536807530000.03,93402,3003685,0.414
2020-04-30,BPCL,EQ,360.75,364.25,373.4,358.0,371.85,370.0,364.56,8008429,291951967710000.0,121982,2931349,0.3660000000000001
2020-04-29,BPCL,EQ,359.1,360.0,365.0,355.05,359.95,360.75,360.26,5824380,209829994490000.0,83100,1592777,0.2735
2020-04-28,BPCL,EQ,355.4,359.8,374.85,354.2,355.0,359.1,364.5,11100227,404608665190000.0,126059,4157323,0.3745000000000001
2020-04-27,BPCL,EQ,350.45,353.2,365.6,352.3,355.4,355.4,359.11,4951298,177804273190000.0,70933,1737208,0.35090000000000005
2020-04-24,BPCL,EQ,355.15,352.0,356.65,347.0,350.55,350.45,350.6,3456210,121174665275000.0,54033,1199656,0.3471
2020-04-23,BPCL,EQ,356.7,356.85,362.9,352.5,358.2,355.15,357.67,4171129,149189624560000.0,89914,1453358,0.34840000000000004
2020-04-22,BPCL,EQ,355.25,357.2,360.0,337.15,356.5,356.7,348.29,7126124,248193266385000.0,137790,2192274,0.30760000000000004
2020-04-21,BPCL,EQ,368.4,366.75,369.45,353.1,357.2,355.25,359.17,5141703,184673512340000.0,86030,1294787,0.2518
2020-04-20,BPCL,EQ,360.1,362.15,372.9,361.2,367.9,368.4,367.93,6210492,228505732335000.0,81956,1566020,0.2522
2020-04-17,BPCL,EQ,355.4,366.0,366.0,354.2,361.0,360.1,359.62,4420519,158971698925000.0,80183,1398281,0.3163
2020-04-16,BPCL,EQ,353.85,354.5,365.0,349.55,355.75,355.4,356.87,5915878,211120393780000.0,99113,1984842,0.3355
2020-04-15,BPCL,EQ,350.1,354.5,370.35,351.1,354.5,353.85,360.4,6299482,227035780880000.03,102749,1880887,0.2986
2020-04-13,BPCL,EQ,344.9,345.0,354.55,336.2,347.55,350.1,345.41,4954412,171130284435000.0,80471,1028592,0.2076
2020-04-09,BPCL,EQ,342.3,345.15,356.65,339.25,347.0,344.9,347.7,7927095,275624237550000.0,116211,1927164,0.2431
2020-04-08,BPCL,EQ,351.1,350.0,364.2,340.25,345.0,342.3,351.83,9178263,322920897845000.0,131453,1852700,0.2019
2020-04-07,BPCL,EQ,317.15,327.0,359.3,319.5,350.0,351.1,337.43,10592595,357428007910000.0,139654,2859809,0.27
2020-04-03,BPCL,EQ,302.95,301.0,326.0,287.15,317.0,317.15,308.87,14320952,442336355785000.06,210442,3081533,0.2152
2020-04-01,BPCL,EQ,316.9,312.0,315.9,293.5,302.95,302.95,301.14,12598826,379399110610000.0,177314,2839904,0.2254
2020-03-31,BPCL,EQ,274.75,284.0,329.7,280.0,312.0,316.9,305.81,16545602,505985038940000.0,229911,2349683,0.142
2020-03-30,BPCL,EQ,278.75,269.0,289.5,269.0,276.7,274.75,280.6,6833088,191736993770000.0,100466,1697871,0.24850000000000005
2020-03-27,BPCL,EQ,282.3,290.0,304.0,274.2,278.95,278.75,286.45,6077944,174105125080000.0,88760,1818936,0.2993
2020-03-26,BPCL,EQ,273.75,275.0,286.4,268.5,281.95,282.3,280.35,6314142,177017185585000.0,100178,2025637,0.3208
2020-03-25,BPCL,EQ,262.85,252.6,276.95,252.6,272.85,273.75,267.6,7459922,199623805335000.0,126120,2876676,0.3856000000000001
2020-03-24,BPCL,EQ,269.35,277.7,283.0,252.0,268.0,262.85,262.99,9767226,256872068050000.0,167585,3977191,0.4072
2020-03-23,BPCL,EQ,317.85,285.0,298.0,262.3,273.0,269.35,280.75,9348723,262461161280000.03,141357,4093137,0.4378
2020-03-20,BPCL,EQ,300.25,305.0,323.0,298.6,322.0,317.85,311.77,10196662,317896746275000.0,113727,3371043,0.3306
2020-03-19,BPCL,EQ,332.55,311.0,320.0,285.4,297.3,300.25,304.21,13717542,417298058540000.0,178819,4007558,0.2921
2020-03-18,BPCL,EQ,357.2,363.95,366.05,328.2,332.4,332.55,339.92,10209326,347039948990000.0,125887,2927786,0.2868
2020-03-17,BPCL,EQ,364.65,365.0,385.65,354.0,356.0,357.2,370.72,9824972,364232188095000.0,126964,3157418,0.3214
2020-03-16,BPCL,EQ,376.05,350.0,387.25,349.7,364.45,364.65,373.77,16657490,622609591910000.0,199910,5140536,0.3086
2020-03-13,BPCL,EQ,344.3,337.8,396.7,275.45,377.5,376.05,360.7,25412132,916620588450000.0,213766,12797807,0.5036
2020-03-12,BPCL,EQ,404.4,391.3,392.55,330.55,375.0,344.3,355.7,17598240,625969355295000.0,193966,5443288,0.3093
2020-03-11,BPCL,EQ,423.85,423.35,423.35,401.05,402.0,404.4,409.2,14748108,603497175745000.0,135692,3731287,0.253
2020-03-09,BPCL,EQ,403.1,413.9,454.4,405.8,425.05,423.85,433.87,39795397,1726603925775000.0,350328,7841228,0.197
2020-03-06,BPCL,EQ,418.4,400.2,409.85,398.0,400.8,403.1,402.63,7881457,317333293115000.0,115190,3625826,0.46
2020-03-05,BPCL,EQ,418.7,418.65,429.15,417.05,419.0,418.4,421.75,5725414,241471588685000.0,88699,2090563,0.3651
2020-03-04,BPCL,EQ,425.0,422.1,428.7,405.4,413.8,418.7,421.2,7728757,325532927015000.0,79179,3292904,0.4261
2020-03-03,BPCL,EQ,412.35,415.1,427.15,413.5,424.4,425.0,420.22,5707796,239854073080000.03,78776,1723240,0.3019
2020-03-02,BPCL,EQ,426.35,432.0,441.85,406.5,410.95,412.35,426.08,7812190,332863028925000.0,79514,2071689,0.2652
2020-02-28,BPCL,EQ,444.05,438.9,438.9,420.5,422.7,426.35,430.0,6099513,262278950780000.03,67659,1975201,0.32380000000000003
2020-02-27,BPCL,EQ,448.8,446.85,449.65,438.5,445.1,444.05,444.37,6089162,270584837600000.0,77816,2318971,0.3808
2020-02-26,BPCL,EQ,456.75,457.6,459.55,443.2,447.25,448.8,451.55,7245545,327171468515000.0,71413,2576965,0.3557
2020-02-25,BPCL,EQ,464.65,469.8,470.55,454.9,457.6,456.75,462.21,5522023,255232707535000.0,58236,1234799,0.2236
2020-02-24,BPCL,EQ,471.75,471.0,475.7,463.0,465.0,464.65,470.3,6191443,291183655980000.0,65359,2646034,0.4274
2020-02-20,BPCL,EQ,475.55,474.85,480.0,470.55,471.0,471.75,474.78,4376060,207767235185000.0,56196,1458274,0.3332
2020-02-19,BPCL,EQ,470.75,473.5,481.0,469.5,475.15,475.55,474.97,5393417,256173152035000.0,80298,1061689,0.1968
2020-02-18,BPCL,EQ,461.65,461.75,472.5,456.0,472.3,470.75,465.74,5970296,278061858165000.0,58625,897210,0.1503
2020-02-17,BPCL,EQ,476.45,478.45,478.45,460.0,461.75,461.65,465.84,4512992,210233639650000.0,49885,900744,0.1996
2020-02-14,BPCL,EQ,469.0,471.0,484.5,469.9,477.05,476.45,479.02,11521788,551916403555000.0,123779,2991231,0.2596
2020-02-13,BPCL,EQ,474.75,477.7,478.5,468.0,469.0,469.0,472.59,4041500,190997026230000.0,49208,1401294,0.3467
2020-02-12,BPCL,EQ,481.0,483.0,485.7,473.9,475.5,474.75,478.09,3774602,180459408505000.0,40963,1603316,0.4248
2020-02-11,BPCL,EQ,485.45,490.8,493.95,480.05,481.2,481.0,487.58,3971655,193651255115000.0,55023,1045893,0.2633
2020-02-10,BPCL,EQ,491.4,492.0,495.55,483.35,484.2,485.45,488.65,4424196,216189151155000.03,51575,1254621,0.2836
2020-02-07,BPCL,EQ,495.05,494.8,495.6,486.0,490.0,491.4,490.13,4511015,221099512475000.0,58655,1235169,0.2738
2020-02-06,BPCL,EQ,501.7,503.3,510.0,492.2,494.8,495.05,500.87,11233977,562672779085000.06,110973,5042880,0.4489
2020-02-05,BPCL,EQ,478.5,480.0,507.95,478.0,501.55,501.7,497.22,15117047,751654910590000.0,198766,4574074,0.30260000000000004
2020-02-04,BPCL,EQ,460.3,465.0,481.1,462.0,480.3,478.5,471.58,7841910,369810581755000.0,108529,3206670,0.4089
2020-02-03,BPCL,EQ,443.5,446.25,463.5,442.45,462.0,460.3,457.07,9401450,429712304565000.0,139973,4287119,0.456
2020-02-01,BPCL,EQ,456.95,456.5,464.4,437.3,440.15,443.5,449.48,4577965,205772193460000.0,58035,941935,0.2058
2020-01-31,BPCL,EQ,469.65,470.0,472.6,456.05,456.5,456.95,460.69,6946475,320017961585000.0,85472,2777452,0.3998
2020-01-30,BPCL,EQ,479.05,480.05,484.5,465.15,468.3,469.65,474.57,5445938,258448429555000.03,61298,1745339,0.32049999999999995
2020-01-29,BPCL,EQ,480.95,483.95,486.9,476.65,478.65,479.05,482.26,7132327,343964188975000.0,78973,2178212,0.3054
2020-01-28,BPCL,EQ,467.75,469.1,482.25,467.6,479.4,480.95,477.96,7608831,363668242550000.0,99810,2270707,0.2984
2020-01-27,BPCL,EQ,466.1,466.5,471.8,463.0,465.0,467.75,468.52,4414483,206825564600000.0,40353,1303577,0.2953
2020-01-24,BPCL,EQ,469.0,469.25,473.2,464.7,466.0,466.1,469.4,3935630,184738515085000.0,46520,842885,0.21420000000000008
2020-01-23,BPCL,EQ,455.45,459.5,471.8,457.0,467.95,469.0,465.62,5565676,259150834550000.0,63045,957728,0.1721
2020-01-22,BPCL,EQ,463.85,465.2,466.45,454.1,456.9,455.45,459.47,3730432,171401054095000.0,57996,992051,0.2659
2020-01-21,BPCL,EQ,457.15,457.6,466.5,455.05,463.5,463.85,461.24,4199420,193692435115000.0,53623,893373,0.2127
2020-01-20,BPCL,EQ,453.9,454.95,466.7,451.6,457.45,457.15,460.31,5840651,268849266860000.0,66156,873187,0.1495
2020-01-17,BPCL,EQ,461.8,462.0,465.25,452.0,453.8,453.9,457.56,5566299,254692500565000.0,72875,1801885,0.3237
2020-01-16,BPCL,EQ,467.95,468.0,469.5,460.15,461.1,461.8,464.12,3185275,147833473940000.0,36396,1062020,0.33340000000000003
2020-01-15,BPCL,EQ,473.35,472.5,472.95,463.2,468.0,467.95,467.29,4978259,232630377255000.03,73439,1914146,0.3845000000000001
2020-01-14,BPCL,EQ,470.75,473.9,478.75,472.1,473.2,473.35,475.1,3608358,171431597460000.0,58729,859355,0.2382
2020-01-13,BPCL,EQ,470.25,471.0,476.25,469.0,470.6,470.75,472.45,3669419,173360826560000.0,63579,1288011,0.35100000000000003
2020-01-10,BPCL,EQ,470.55,473.8,474.7,466.4,468.95,470.25,470.47,4354249,204855890415000.0,52559,1091719,0.25070000000000003
2020-01-09,BPCL,EQ,459.9,472.15,474.4,465.45,469.45,470.55,469.71,6499656,305296325315000.0,72429,1472897,0.2266
2020-01-08,BPCL,EQ,461.0,450.0,464.4,448.55,461.85,459.9,454.3,12371538,562043111835000.06,125543,3052989,0.2468
2020-01-07,BPCL,EQ,469.15,467.9,474.75,459.85,462.05,461.0,466.44,11727294,547009977910000.06,102152,1740580,0.1484
2020-01-06,BPCL,EQ,483.5,475.0,480.0,465.15,467.9,469.15,471.45,7666317,361431315480000.0,87316,1545870,0.2016
2020-01-03,BPCL,EQ,487.55,483.9,486.75,472.85,482.5,483.5,481.4,11327770,545322269095000.0,115581,3142382,0.2774
2020-01-02,BPCL,EQ,491.65,491.2,491.7,486.45,486.85,487.55,488.33,3212483,156874116195000.0,37044,932646,0.2903
2020-01-01,BPCL,EQ,491.55,492.0,493.9,488.5,491.2,491.65,491.53,2383296,117145837965000.02,27812,305674,0.1283
2019-12-31,BPCL,EQ,493.05,492.0,496.0,486.35,491.45,491.55,491.92,5794952,285064234645000.0,69767,1123507,0.1939
2019-12-30,BPCL,EQ,490.95,490.95,494.8,481.65,492.7,493.05,489.74,8186523,400930546265000.0,83770,1384789,0.16920000000000002
2019-12-27,BPCL,EQ,477.2,479.5,492.1,477.0,489.95,490.95,486.28,8454378,411119912805000.0,94289,2102232,0.2487
2019-12-26,BPCL,EQ,477.8,476.0,484.55,474.25,476.5,477.2,479.08,10371636,496881793320000.0,95765,1441873,0.139
2019-12-24,BPCL,EQ,493.0,492.0,494.45,471.65,479.6,477.8,483.23,7428318,358957834585000.0,80604,2266753,0.3052
2019-12-23,BPCL,EQ,487.8,488.0,499.45,488.0,492.85,493.0,494.33,7428823,367231157440000.0,61546,2694863,0.3628
2019-12-20,BPCL,EQ,489.95,489.95,492.4,486.5,487.0,487.8,488.94,3734227,182582069555000.0,57096,1862536,0.4988
2019-12-19,BPCL,EQ,489.25,489.0,492.5,485.55,489.95,489.95,489.5,4662706,228239034600000.0,64038,1479143,0.3172
2019-12-18,BPCL,EQ,496.05,496.5,498.25,488.1,489.3,489.25,490.77,4657085,228554408295000.0,75310,2176326,0.4673
2019-12-17,BPCL,EQ,492.0,492.0,503.5,491.1,496.5,496.05,497.63,6143569,305722344975000.0,88062,1582944,0.2577
2019-12-16,BPCL,EQ,496.75,495.0,499.4,491.1,491.75,492.0,494.11,3006310,148545033565000.0,53132,918086,0.3054
2019-12-13,BPCL,EQ,491.75,492.5,500.8,486.2,496.95,496.75,493.41,7629757,376458499850000.0,102768,1747719,0.2291
2019-12-12,BPCL,EQ,482.65,486.75,498.3,486.0,491.65,491.75,491.45,6414478,315242543325000.0,89774,1642307,0.256
2019-12-11,BPCL,EQ,486.3,485.0,491.85,476.2,484.2,482.65,483.79,6880479,332870839470000.0,87519,2402063,0.3491
2019-12-10,BPCL,EQ,499.65,495.9,503.7,484.2,485.15,486.3,493.75,7171084,354070068120000.0,91405,1131841,0.1578
2019-12-09,BPCL,EQ,488.5,487.45,501.8,485.55,499.25,499.65,495.6,5474113,271295960405000.03,68869,904523,0.1652
2019-12-06,BPCL,EQ,491.85,491.0,496.5,483.5,488.95,488.5,489.94,4693613,229960020240000.0,51791,1123949,0.2395
2019-12-05,BPCL,EQ,501.2,495.0,499.9,490.3,491.5,491.85,494.74,3133215,155013445005000.0,55739,904393,0.2886
2019-12-04,BPCL,EQ,494.5,494.0,504.25,492.2,500.0,501.2,499.26,4285438,213955268750000.0,51779,981908,0.2291
2019-12-03,BPCL,EQ,500.05,502.0,502.4,493.3,494.15,494.5,496.97,3790337,188369552815000.0,63654,1311468,0.34600000000000003
2019-12-02,BPCL,EQ,511.55,508.05,509.5,498.75,499.75,500.05,503.02,4410021,221833846530000.03,65110,1645903,0.3732
2019-11-29,BPCL,EQ,510.0,511.0,518.45,505.2,510.1,511.55,512.65,7529450,385996281910000.0,93112,1428484,0.1897
2019-11-28,BPCL,EQ,505.9,506.5,514.25,502.1,509.7,510.0,507.9,7832976,397837625730000.0,83533,1433666,0.183
2019-11-27,BPCL,EQ,496.65,493.0,509.25,488.0,507.0,505.9,499.65,12207925,609973211945000.0,107955,2082600,0.1706
2019-11-26,BPCL,EQ,507.4,509.0,510.4,494.4,495.95,496.65,499.36,12419094,620162433220000.0,162500,4136763,0.3331
2019-11-25,BPCL,EQ,509.4,508.0,514.8,503.3,507.25,507.4,508.87,7698964,391775244140000.0,102582,1573712,0.20440000000000005
2019-11-22,BPCL,EQ,514.1,513.8,515.45,505.5,508.6,509.4,510.15,11812445,602616079010000.0,111296,2166033,0.1834
2019-11-21,BPCL,EQ,544.6,549.0,549.0,511.0,512.1,514.1,529.18,22312660,1180743530860000.0,227806,3312369,0.1485
2019-11-20,BPCL,EQ,518.95,528.9,548.0,522.05,544.0,544.6,536.34,18844498,1010699704015000.0,177254,2997724,0.1591
2019-11-19,BPCL,EQ,521.75,520.65,521.9,513.5,520.7,518.95,518.18,3549931,183948736875000.0,48370,767955,0.2163
2019-11-18,BPCL,EQ,506.55,520.0,528.0,517.25,520.5,521.75,522.92,17072336,892747112925000.0,180943,2193178,0.1285
2019-11-15,BPCL,EQ,514.65,513.95,513.95,504.0,505.05,506.55,508.61,4165497,211862624380000.0,52720,1363066,0.3272
2019-11-14,BPCL,EQ,510.1,507.0,520.05,503.8,511.8,514.65,512.54,5416081,277598520305000.03,54478,1052427,0.1943
2019-11-13,BPCL,EQ,517.6,514.0,523.0,507.4,510.0,510.1,515.75,7232793,373032625615000.0,76496,1410629,0.195
2019-11-11,BPCL,EQ,502.75,506.65,519.5,499.0,516.9,517.6,511.35,8765071,448197797960000.06,92055,1905892,0.2174
2019-11-08,BPCL,EQ,513.2,515.0,515.7,500.5,501.15,502.75,508.03,9862300,501035550625000.0,102393,2915139,0.2956
2019-11-07,BPCL,EQ,523.9,524.3,526.55,510.3,512.4,513.2,516.73,4101853,211953000560000.0,59350,788636,0.1923
2019-11-06,BPCL,EQ,517.5,518.0,525.25,516.1,524.25,523.9,521.04,3805931,198302644970000.0,86362,1002407,0.2634
2019-11-05,BPCL,EQ,522.2,519.0,522.2,513.4,517.0,517.5,518.05,3281529,169999764700000.0,73057,1042345,0.31760000000000005
2019-11-04,BPCL,EQ,519.4,520.0,527.45,514.3,522.4,522.2,521.78,4681345,244262099740000.0,79257,1781774,0.3806000000000001
2019-11-01,BPCL,EQ,526.6,520.05,525.8,516.0,519.75,519.4,520.02,5061143,263190749145000.0,63536,1327016,0.2622
2019-10-31,BPCL,EQ,525.1,527.0,530.85,520.55,525.65,526.6,525.47,7135919,374970747185000.0,95624,3390758,0.4752000000000001
2019-10-30,BPCL,EQ,522.9,527.0,534.6,518.45,525.7,525.1,528.11,7523025,397301970795000.0,122328,2065867,0.2746
2019-10-29,BPCL,EQ,526.8,534.0,534.0,518.0,522.5,522.9,525.12,8316972,436738707675000.0,105050,1797785,0.2162
2019-10-27,BPCL,EQ,524.15,528.9,529.0,521.0,529.0,526.8,526.35,1038183,54644673285000.0,11318,253499,0.2442000000000001
2019-10-25,BPCL,EQ,513.05,516.75,533.2,509.75,523.05,524.15,525.36,13381183,702997459680000.0,143921,1572310,0.1175
